4
0.4777777778 0.2555555556 0.1444444444 0.1222222222
0.2967032967 0.3296703297 0.1648351648 0.2087912088
0.1098901099 0.2857142857 0.4285714286 0.1758241758
0.1086956522 0.1304347826 0.2608695652 0.5000000000
