Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.59340659340659340781	0.40659340659340659219	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.21978021978021977656	0.37362637362637363125	0.40659340659340659219	0.00000000000000000000	0.00000000000000000000
9	0.12087912087912087988	0.12087912087912087988	0.48351648351648351953	0.27472527472527474846	0.00000000000000000000
10	0.01098901098901098987	0.14285714285714284921	0.20879120879120879883	0.62637362637362636875	0.01098901098901098987
11	0.01098901098901098987	0.03296703296703296787	0.29670329670329670391	0.50549450549450547499	0.15384615384615385469
12	0.01098901098901098987	0.08791208791208791895	0.27472527472527474846	0.41758241758241759767	0.20879120879120879883
13	0.02197802197802197974	0.12087912087912087988	0.31868131868131865936	0.42857142857142854764	0.10989010989010988828
14	0.06593406593406593574	0.19780219780219779335	0.31868131868131865936	0.38461538461538463674	0.03296703296703296787
15	0.05494505494505494414	0.29670329670329670391	0.37362637362637363125	0.27472527472527474846	0.00000000000000000000
16	0.23076923076923078204	0.47252747252747251405	0.29670329670329670391	0.00000000000000000000	0.00000000000000000000
17	0.54945054945054949691	0.45054945054945055860	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
