Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.94505494505494502810	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.75824175824175821248	0.19780219780219779335	0.04395604395604395948	0.00000000000000000000	0.00000000000000000000
9	0.52747252747252748595	0.31868131868131865936	0.15384615384615385469	0.00000000000000000000	0.00000000000000000000
10	0.30769230769230770939	0.43956043956043955312	0.20879120879120879883	0.04395604395604395948	0.00000000000000000000
11	0.23076923076923078204	0.41758241758241759767	0.27472527472527474846	0.04395604395604395948	0.03296703296703296787
12	0.25274725274725273749	0.30769230769230770939	0.38461538461538463674	0.04395604395604395948	0.01098901098901098987
13	0.27472527472527474846	0.43956043956043955312	0.24175824175824175977	0.04395604395604395948	0.00000000000000000000
14	0.31868131868131865936	0.46153846153846156408	0.21978021978021977656	0.00000000000000000000	0.00000000000000000000
15	0.52747252747252748595	0.37362637362637363125	0.07692307692307692735	0.02197802197802197974	0.00000000000000000000
16	0.72527472527472525154	0.21978021978021977656	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000
17	0.93406593406593407813	0.06593406593406593574	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
