4
0.4888888889 0.2222222222 0.1111111111 0.1777777778
0.2087912088 0.2857142857 0.3186813187 0.1868131868
0.1208791209 0.3846153846 0.3186813187 0.1758241758
0.1739130435 0.1086956522 0.2500000000 0.4673913043
