Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	0.94505494505494502810	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.85714285714285709528	0.12087912087912087988	0.02197802197802197974	0.00000000000000000000	0.00000000000000000000
8	0.63736263736263731872	0.28571428571428569843	0.06593406593406593574	0.01098901098901098987	0.00000000000000000000
9	0.37362637362637363125	0.46153846153846156408	0.10989010989010988828	0.05494505494505494414	0.00000000000000000000
10	0.29670329670329670391	0.50549450549450547499	0.16483516483516483242	0.03296703296703296787	0.00000000000000000000
11	0.23076923076923078204	0.49450549450549452501	0.20879120879120879883	0.06593406593406593574	0.00000000000000000000
12	0.26373626373626374297	0.50549450549450547499	0.19780219780219779335	0.03296703296703296787	0.00000000000000000000
13	0.23076923076923078204	0.60439560439560435778	0.09890109890109889668	0.05494505494505494414	0.01098901098901098987
14	0.32967032967032966484	0.42857142857142854764	0.21978021978021977656	0.02197802197802197974	0.00000000000000000000
15	0.52747252747252748595	0.31868131868131865936	0.12087912087912087988	0.03296703296703296787	0.00000000000000000000
16	0.65934065934065932968	0.28571428571428569843	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000
17	0.80219780219780223440	0.19780219780219779335	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
