4
0.5333333333 0.2000000000 0.1444444444 0.1222222222
0.2197802198 0.3956043956 0.2857142857 0.0989010989
0.1648351648 0.2307692308 0.3736263736 0.2307692308
0.0869565217 0.1739130435 0.1847826087 0.5543478261
