Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.44565217391304345895	0.55434782608695654105	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.19565217391304348671	0.29347826086956524394	0.51086956521739135262	0.00000000000000000000	0.00000000000000000000
9	0.09782608695652174335	0.09782608695652174335	0.50000000000000000000	0.30434782608695654105	0.00000000000000000000
10	0.01086956521739130405	0.05434782608695652023	0.22826086956521737803	0.68478260869565221736	0.02173913043478260809
11	0.00000000000000000000	0.01086956521739130405	0.13043478260869564855	0.58695652173913048788	0.27173913043478259421
12	0.00000000000000000000	0.00000000000000000000	0.07608695652173913526	0.41304347826086956763	0.51086956521739135262
13	0.00000000000000000000	0.01086956521739130405	0.08695652173913043237	0.40217391304347827052	0.50000000000000000000
14	0.00000000000000000000	0.00000000000000000000	0.16304347826086956763	0.63043478260869567631	0.20652173913043478382
15	0.00000000000000000000	0.08695652173913043237	0.20652173913043478382	0.70652173913043481157	0.00000000000000000000
16	0.08695652173913043237	0.14130434782608694566	0.63043478260869567631	0.14130434782608694566	0.00000000000000000000
17	0.19565217391304348671	0.48913043478260870289	0.31521739130434783815	0.00000000000000000000	0.00000000000000000000
18	0.57608695652173913526	0.42391304347826086474	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
