Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.74725274725274726251	0.25274725274725273749	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.18681318681318681563	0.68131868131868134064	0.13186813186813187149	0.00000000000000000000	0.00000000000000000000
9	0.03296703296703296787	0.57142857142857139685	0.36263736263736262577	0.03296703296703296787	0.00000000000000000000
10	0.00000000000000000000	0.36263736263736262577	0.46153846153846156408	0.17582417582417583790	0.00000000000000000000
11	0.00000000000000000000	0.19780219780219779335	0.57142857142857139685	0.18681318681318681563	0.04395604395604395948
12	0.01098901098901098987	0.15384615384615385469	0.53846153846153843592	0.24175824175824175977	0.05494505494505494414
13	0.00000000000000000000	0.12087912087912087988	0.62637362637362636875	0.25274725274725273749	0.00000000000000000000
14	0.02197802197802197974	0.21978021978021977656	0.62637362637362636875	0.13186813186813187149	0.00000000000000000000
15	0.03296703296703296787	0.56043956043956044688	0.38461538461538463674	0.02197802197802197974	0.00000000000000000000
16	0.19780219780219779335	0.75824175824175821248	0.04395604395604395948	0.00000000000000000000	0.00000000000000000000
17	0.90109890109890111720	0.09890109890109889668	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
