4
0.3186813187 0.2527472527 0.2417582418 0.1868131868
0.3296703297 0.2307692308 0.2197802198 0.2197802198
0.2222222222 0.2777777778 0.2222222222 0.2777777778
0.1304347826 0.2391304348 0.3152173913 0.3152173913
