6 20
6 0.04272
7 0.05696
8 0.06408
9 0.07774
10 0.08629
11 0.08301
12 0.06436
13 0.07262
14 0.08429
15 0.07931
16 0.07504
17 0.06408
18 0.05696
19 0.04984
20 0.04272
