Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.22826086956521737803	0.77173913043478259421	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.02173913043478260809	0.15217391304347827052	0.82608695652173913526	0.00000000000000000000	0.00000000000000000000
9	0.02173913043478260809	0.02173913043478260809	0.14130434782608694566	0.81521739130434778264	0.00000000000000000000
10	0.00000000000000000000	0.00000000000000000000	0.06521739130434782428	0.83695652173913048788	0.09782608695652174335
11	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.23913043478260870289	0.76086956521739135262
12	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.16304347826086956763	0.83695652173913048788
13	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.27173913043478259421	0.72826086956521740579
14	0.00000000000000000000	0.00000000000000000000	0.04347826086956521618	0.84782608695652172948	0.10869565217391304046
15	0.00000000000000000000	0.03260869565217391214	0.25000000000000000000	0.71739130434782605317	0.00000000000000000000
16	0.01086956521739130405	0.20652173913043478382	0.78260869565217394683	0.00000000000000000000	0.00000000000000000000
17	0.26086956521739129711	0.73913043478260864738	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
