Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	0.64130434782608691791	0.35869565217391302658	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.30434782608695654105	0.40217391304347827052	0.29347826086956524394	0.00000000000000000000	0.00000000000000000000
8	0.17391304347826086474	0.11956521739130435145	0.50000000000000000000	0.20652173913043478382	0.00000000000000000000
9	0.04347826086956521618	0.14130434782608694566	0.13043478260869564855	0.68478260869565221736	0.00000000000000000000
10	0.00000000000000000000	0.06521739130434782428	0.18478260869565216185	0.56521739130434778264	0.18478260869565216185
11	0.00000000000000000000	0.02173913043478260809	0.15217391304347827052	0.35869565217391302658	0.46739130434782610868
12	0.00000000000000000000	0.00000000000000000000	0.18478260869565216185	0.38043478260869567631	0.43478260869565216185
13	0.01086956521739130405	0.04347826086956521618	0.21739130434782608092	0.51086956521739135262	0.21739130434782608092
14	0.01086956521739130405	0.10869565217391304046	0.28260869565217389132	0.59782608695652172948	0.00000000000000000000
15	0.07608695652173913526	0.20652173913043478382	0.50000000000000000000	0.21739130434782608092	0.00000000000000000000
16	0.19565217391304348671	0.50000000000000000000	0.30434782608695654105	0.00000000000000000000	0.00000000000000000000
17	0.55434782608695654105	0.44565217391304345895	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
