Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.93406593406593407813	0.06593406593406593574	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.93406593406593407813	0.06593406593406593574	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
9	0.65934065934065932968	0.34065934065934067032	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
10	0.45054945054945055860	0.49450549450549452501	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000
11	0.38461538461538463674	0.57142857142857139685	0.04395604395604395948	0.00000000000000000000	0.00000000000000000000
12	0.24175824175824175977	0.61538461538461541878	0.14285714285714284921	0.00000000000000000000	0.00000000000000000000
13	0.19780219780219779335	0.64835164835164837971	0.15384615384615385469	0.00000000000000000000	0.00000000000000000000
14	0.28571428571428569843	0.59340659340659340781	0.12087912087912087988	0.00000000000000000000	0.00000000000000000000
15	0.30769230769230770939	0.56043956043956044688	0.13186813186813187149	0.00000000000000000000	0.00000000000000000000
16	0.49450549450549452501	0.40659340659340659219	0.09890109890109889668	0.00000000000000000000	0.00000000000000000000
17	0.68131868131868134064	0.31868131868131865936	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	0.80219780219780223440	0.19780219780219779335	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	0.92307692307692312816	0.07692307692307692735	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
