Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.98901098901098905003	0.01098901098901098987	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.93406593406593407813	0.06593406593406593574	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
9	0.78021978021978022344	0.18681318681318681563	0.03296703296703296787	0.00000000000000000000	0.00000000000000000000
10	0.59340659340659340781	0.30769230769230770939	0.08791208791208791895	0.01098901098901098987	0.00000000000000000000
11	0.37362637362637363125	0.40659340659340659219	0.17582417582417583790	0.04395604395604395948	0.00000000000000000000
12	0.21978021978021977656	0.51648351648351653598	0.18681318681318681563	0.07692307692307692735	0.00000000000000000000
13	0.19780219780219779335	0.47252747252747251405	0.20879120879120879883	0.10989010989010988828	0.01098901098901098987
14	0.34065934065934067032	0.38461538461538463674	0.19780219780219779335	0.07692307692307692735	0.00000000000000000000
15	0.38461538461538463674	0.37362637362637363125	0.20879120879120879883	0.03296703296703296787	0.00000000000000000000
16	0.60439560439560435778	0.32967032967032966484	0.06593406593406593574	0.00000000000000000000	0.00000000000000000000
17	0.84615384615384614531	0.14285714285714284921	0.01098901098901098987	0.00000000000000000000	0.00000000000000000000
18	0.96703296703296703907	0.03296703296703296787	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
