4
0.4285714286 0.2747252747 0.1538461538 0.1428571429
0.2777777778 0.3333333333 0.2000000000 0.1888888889
0.1758241758 0.2747252747 0.3076923077 0.2417582418
0.1195652174 0.1195652174 0.3260869565 0.4347826087
