4
0.4175824176 0.1648351648 0.2087912088 0.2087912088
0.2417582418 0.2747252747 0.2307692308 0.2527472527
0.2000000000 0.3000000000 0.3111111111 0.1888888889
0.1304347826 0.2608695652 0.2500000000 0.3586956522
