4
0.5054945055 0.3186813187 0.0879120879 0.0879120879
0.2555555556 0.3333333333 0.2777777778 0.1333333333
0.1208791209 0.2527472527 0.3516483516 0.2747252747
0.1086956522 0.0978260870 0.2826086957 0.5108695652
