Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	0.85714285714285709528	0.14285714285714284921	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.25274725274725273749	0.71428571428571430157	0.03296703296703296787	0.00000000000000000000	0.00000000000000000000
8	0.01098901098901098987	0.30769230769230770939	0.57142857142857139685	0.10989010989010988828	0.00000000000000000000
9	0.00000000000000000000	0.10989010989010988828	0.36263736263736262577	0.47252747252747251405	0.05494505494505494414
10	0.00000000000000000000	0.04395604395604395948	0.29670329670329670391	0.49450549450549452501	0.16483516483516483242
11	0.00000000000000000000	0.01098901098901098987	0.16483516483516483242	0.52747252747252748595	0.29670329670329670391
12	0.00000000000000000000	0.01098901098901098987	0.19780219780219779335	0.54945054945054949691	0.24175824175824175977
13	0.00000000000000000000	0.05494505494505494414	0.27472527472527474846	0.60439560439560435778	0.06593406593406593574
14	0.00000000000000000000	0.24175824175824175977	0.37362637362637363125	0.38461538461538463674	0.00000000000000000000
15	0.02197802197802197974	0.49450549450549452501	0.48351648351648351953	0.00000000000000000000	0.00000000000000000000
16	0.37362637362637363125	0.62637362637362636875	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
17	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
