4
0.4945054945 0.2967032967 0.0989010989 0.1098901099
0.3186813187 0.2747252747 0.2857142857 0.1208791209
0.1333333333 0.2666666667 0.3111111111 0.2888888889
0.0543478261 0.1521739130 0.3043478261 0.4891304348
