Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.83516483516483519534	0.16483516483516483242	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.53846153846153843592	0.45054945054945055860	0.01098901098901098987	0.00000000000000000000	0.00000000000000000000
9	0.39560439560439558671	0.30769230769230770939	0.29670329670329670391	0.00000000000000000000	0.00000000000000000000
10	0.24175824175824175977	0.24175824175824175977	0.38461538461538463674	0.13186813186813187149	0.00000000000000000000
11	0.17582417582417583790	0.18681318681318681563	0.32967032967032966484	0.29670329670329670391	0.01098901098901098987
12	0.12087912087912087988	0.15384615384615385469	0.32967032967032966484	0.34065934065934067032	0.05494505494505494414
13	0.07692307692307692735	0.21978021978021977656	0.27472527472527474846	0.30769230769230770939	0.12087912087912087988
14	0.09890109890109889668	0.28571428571428569843	0.31868131868131865936	0.25274725274725273749	0.04395604395604395948
15	0.15384615384615385469	0.31868131868131865936	0.38461538461538463674	0.14285714285714284921	0.00000000000000000000
16	0.34065934065934067032	0.35164835164835167580	0.20879120879120879883	0.09890109890109889668	0.00000000000000000000
17	0.41758241758241759767	0.38461538461538463674	0.19780219780219779335	0.00000000000000000000	0.00000000000000000000
18	0.59340659340659340781	0.35164835164835167580	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000
19	0.89010989010989005621	0.10989010989010988828	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
