Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.92307692307692312816	0.07692307692307692735	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.87912087912087910624	0.12087912087912087988	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
9	0.74725274725274726251	0.23076923076923078204	0.02197802197802197974	0.00000000000000000000	0.00000000000000000000
10	0.74725274725274726251	0.18681318681318681563	0.06593406593406593574	0.00000000000000000000	0.00000000000000000000
11	0.57142857142857139685	0.30769230769230770939	0.09890109890109889668	0.02197802197802197974	0.00000000000000000000
12	0.59340659340659340781	0.26373626373626374297	0.10989010989010988828	0.02197802197802197974	0.01098901098901098987
13	0.50549450549450547499	0.41758241758241759767	0.03296703296703296787	0.04395604395604395948	0.00000000000000000000
14	0.50549450549450547499	0.32967032967032966484	0.14285714285714284921	0.02197802197802197974	0.00000000000000000000
15	0.54945054945054949691	0.37362637362637363125	0.06593406593406593574	0.01098901098901098987	0.00000000000000000000
16	0.62637362637362636875	0.29670329670329670391	0.06593406593406593574	0.01098901098901098987	0.00000000000000000000
17	0.78021978021978022344	0.17582417582417583790	0.04395604395604395948	0.00000000000000000000	0.00000000000000000000
18	0.83516483516483519534	0.16483516483516483242	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	0.94505494505494502810	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
