"PVWatts Hourly PV Performance Data"
"Requested Location","unalaska"
"Location","Lat, Lng: 53.89, -166.54"
"Latitude (DD)","53.89"
"Longitude (DD)","-166.54"
"Elevation (m)","0"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","26","6","0","0","6","10.5","0.08","0","6","0","0"
"10","26","7","0","0","6","10.4","0.08","0","6","0","0"
"10","26","8","0","0","6","10.1","0.08","0","6","0","0"
"10","26","9","0","2","6","10","0.08","1.845","6.014","3.324","0"
"10","26","10","0","10","7","10.3","0.08","9.24","7.084","29.048","12.164"
"10","26","11","9","104","7","10.6","0.08","107.303","7.955","377.25","348.028"
"10","26","12","0","116","7","11","0.08","112.78","7.974","396.341","366.443"
"10","26","13","0","46","7","11.3","0.08","42.628","7.36","144.496","123.521"
"10","26","14","386","134","7","11.4","0.08","428.384","10.613","1568.301","1496.876"
"10","26","15","0","77","8","11.1","0.08","72.208","8.62","249.168","224.485"
"10","26","16","0","31","8","10.6","0.08","28.696","8.255","95.398","76.164"
"10","26","17","0","8","7","9.9","0.08","7.389","7.069","22.646","5.99"
"10","26","18","0","0","7","9.1","0.08","0","0","0","0"
"10","26","19","0","0","7","8.3","0.08","0","7","0","0"
"10","26","20","0","0","7","7.4","0.08","0","7","0","0"
"10","26","21","0","0","6","6.5","0.08","0","6","0","0"
"10","26","22","0","0","6","5.6","0.08","0","6","0","0"
"10","26","23","0","0","6","4.8","0.08","0","6","0","0"
"10","27","0","0","0","6","4.3","0.08","0","6","0","0"
"10","27","1","0","0","6","4","0.08","0","6","0","0"
"10","27","2","0","0","6","3.7","0.08","0","6","0","0"
"10","27","3","0","0","6","3.3","0.08","0","6","0","0"
"10","27","4","0","0","6","3","0.08","0","6","0","0"
"10","27","5","0","0","6","2.8","0.08","0","6","0","0"
"10","27","6","0","0","6","2.9","0.08","0","6","0","0"
"10","27","7","0","0","6","3.3","0.08","0","6","0","0"
"10","27","8","0","0","6","3.4","0.08","0","6","0","0"
"10","27","9","0","4","6","3.6","0.08","3.692","6.057","6.884","0"
"10","27","10","0","17","6","4","0.08","15.718","6.272","50.726","33.074"
"10","27","11","0","55","6","4.5","0.08","50.994","6.826","174.871","152.821"
"10","27","12","0","55","6","5.2","0.08","50.988","6.754","174.819","152.77"
"10","27","13","0","52","6","5.9","0.08","48.202","6.657","164.726","143.035"
"10","27","14","0","27","7","6.3","0.08","24.996","7.326","82.927","64.134"
"10","27","15","0","20","7","6.5","0.08","18.505","7.236","60.723","42.717"
"10","27","16","0","66","7","6.5","0.08","62.463","7.797","214.682","191.221"
"10","27","17","82","51","7","6.6","0.08","85.341","8.063","282.448","256.585"
"10","27","18","0","0","8","7","0.08","0","0","0","0"
"10","27","19","0","0","8","7.3","0.08","0","8","0","0"
"10","27","20","0","0","8","7.7","0.08","0","8","0","0"
"10","27","21","0","0","7","8.1","0.08","0","7","0","0"
"10","27","22","0","0","7","8.4","0.08","0","7","0","0"
"10","27","23","0","0","7","8.6","0.08","0","7","0","0"
"10","28","0","0","0","8","8.3","0.08","0","8","0","0"
"10","28","1","0","0","8","8","0.08","0","8","0","0"
"10","28","2","0","0","8","7.8","0.08","0","8","0","0"
"10","28","3","0","0","8","7.6","0.08","0","8","0","0"
"10","28","4","0","0","8","7.4","0.08","0","8","0","0"
"10","28","5","0","0","8","7.5","0.08","0","8","0","0"
"10","28","6","0","0","8","7.9","0.08","0","8","0","0"
"10","28","7","0","0","7","8","0.08","0","7","0","0"
"10","28","8","0","0","7","7.8","0.08","0","7","0","0"
"10","28","9","0","6","7","7.4","0.08","5.542","7.054","10.482","0"
"10","28","10","0","30","7","7.1","0.08","27.775","7.332","91.303","72.214"
"10","28","11","0","19","7","6.7","0.08","17.574","7.22","57.527","39.635"
"10","28","12","50","138","7","6.2","0.08","177.162","9.338","631.95","593.703"
"10","28","13","0","46","8","5.5","0.08","42.627","8.608","143.818","122.867"
"10","28","14","0","125","8","4.8","0.08","122.178","9.901","427.078","396.091"
"10","28","15","0","82","7","4","0.08","77.552","8.346","268.697","243.321"
"10","28","16","0","40","7","3.1","0.08","37.053","7.738","124.672","104.4"
"10","28","17","0","20","7","2.1","0.08","18.502","7.438","58.648","40.716"
"10","28","18","0","0","7","1.5","0.08","0","0","0","0"
"10","28","19","0","0","7","1.4","0.08","0","7","0","0"
"10","28","20","0","0","7","1.8","0.08","0","7","0","0"
"10","28","21","0","0","7","2.4","0.08","0","7","0","0"
"10","28","22","0","0","7","3","0.08","0","7","0","0"
"10","28","23","0","0","7","3.7","0.08","0","7","0","0"
"10","29","0","0","0","6","4.3","0.08","0","6","0","0"
"10","29","1","0","0","6","4.7","0.08","0","6","0","0"
"10","29","2","0","0","5","4.9","0.08","0","5","0","0"
"10","29","3","0","0","5","5","0.08","0","5","0","0"
"10","29","4","0","0","5","5","0.08","0","5","0","0"
"10","29","5","0","0","5","4.8","0.08","0","5","0","0"
"10","29","6","0","0","5","4.5","0.08","0","5","0","0"
"10","29","7","0","0","5","4.1","0.08","0","5","0","0"
"10","29","8","0","0","5","4.1","0.08","0","5","0","0"
"10","29","9","0","14","5","4.4","0.08","12.961","5.178","25.745","8.978"
"10","29","10","25","62","6","5.1","0.08","74.454","7.11","253.653","228.811"
"10","29","11","4","97","6","5.8","0.08","97.678","7.346","342.675","314.679"
"10","29","12","72","139","7","6.4","0.08","192.475","9.487","689.068","648.797"
"10","29","13","75","154","7","6.7","0.08","213.997","9.678","766.975","723.944"
"10","29","14","378","128","7","6.8","0.08","411.819","12.114","1499.785","1430.788"
"10","29","15","616","72","7","6.7","0.08","468.119","12.883","1713.433","1636.865"
"10","29","16","325","81","7","6.4","0.08","261.888","10.385","944.24","894.927"
"10","29","17","19","46","6","5.8","0.08","54.274","6.739","178.472","156.294"
"10","29","18","0","0","6","5.3","0.08","0","0","0","0"
"10","29","19","0","0","6","5","0.08","0","6","0","0"
"10","29","20","0","0","6","4.7","0.08","0","6","0","0"
"10","29","21","0","0","6","4.5","0.08","0","6","0","0"
"10","29","22","0","0","5","4.3","0.08","0","5","0","0"
"10","29","23","0","0","5","4.2","0.08","0","5","0","0"
"10","30","0","0","0","5","4.2","0.08","0","5","0","0"
"10","30","1","0","0","5","4.2","0.08","0","5","0","0"
"10","30","2","0","0","5","4.2","0.08","0","5","0","0"
"10","30","3","0","0","5","4.3","0.08","0","5","0","0"
"10","30","4","0","0","5","4.4","0.08","0","5","0","0"
"10","30","5","0","0","5","4.4","0.08","0","5","0","0"
"10","30","6","0","0","5","4.3","0.08","0","5","0","0"
"10","30","7","0","0","5","4.2","0.08","0","5","0","0"
"10","30","8","0","0","5","4.1","0.08","0","5","0","0"
"10","30","9","156","19","5","4","0.08","44.516","5.611","84.104","65.269"
"10","30","10","212","59","6","4","0.08","153.214","8.636","525.212","490.748"
"10","30","11","359","88","6","4.1","0.08","301.696","11.185","1097.065","1042.337"
"10","30","12","470","101","7","4.3","0.08","421.972","14.056","1531.59","1461.465"
"10","30","13","751","74","7","4.4","0.08","601.408","16.926","2172.915","2080.065"
"10","30","14","744","74","7","4.3","0.08","589.408","16.862","2130.342","2039.002"
"10","30","15","703","69","7","3.8","0.08","513.771","16.236","1860.888","1779.095"
"10","30","16","607","59","6","3","0.08","374","13.604","1345.063","1281.548"
"10","30","17","405","41","6","2.3","0.08","190.269","10.264","616.074","578.39"
"10","30","18","0","0","6","1.9","0.08","0","0","0","0"
"10","30","19","0","0","6","1.7","0.08","0","6","0","0"
"10","30","20","0","0","6","1.7","0.08","0","6","0","0"
"10","30","21","0","0","6","1.8","0.08","0","6","0","0"
"10","30","22","0","0","6","2","0.08","0","6","0","0"
"10","30","23","0","0","6","2","0.08","0","6","0","0"
"10","31","0","0","0","5","2","0.08","0","5","0","0"
"10","31","1","0","0","5","2","0.08","0","5","0","0"
"10","31","2","0","0","5","2.1","0.08","0","5","0","0"
"10","31","3","0","0","5","2","0.08","0","5","0","0"
"10","31","4","0","0","5","1.9","0.08","0","5","0","0"
"10","31","5","0","0","5","1.7","0.08","0","5","0","0"
"10","31","6","0","0","5","1.9","0.08","0","5","0","0"
"10","31","7","0","0","5","2.4","0.08","0","5","0","0"
"10","31","8","0","0","5","2.9","0.08","0","5","0","0"
"10","31","9","0","3","5","3.4","0.08","2.769","5.044","5.117","0"
"10","31","10","0","20","5","3.9","0.08","18.499","5.324","59.986","42.006"
"10","31","11","58","103","5","4.3","0.08","139.252","7.32","496.987","463.523"
"10","31","12","0","31","5","4.2","0.08","28.7","5.484","96.698","77.418"
"10","31","13","0","59","5","3.9","0.08","54.708","5.963","188.62","166.082"
"10","31","14","0","93","4","3.5","0.08","88.479","5.655","311.088","284.211"
"10","31","15","196","125","5","7.9","0.08","264.564","7.95","966.582","916.478"
"10","31","16","117","91","5","7.6","0.08","158.615","6.814","567.583","531.617"
"10","31","17","109","45","5","7.4","0.08","91.971","6.05","300.431","273.931"
"10","31","18","0","0","4","7.2","0.08","0","0","0","0"
"10","31","19","0","0","4","7.2","0.08","0","4","0","0"
"10","31","20","0","0","4","7.4","0.08","0","4","0","0"
"10","31","21","0","0","4","7.7","0.08","0","4","0","0"
"10","31","22","0","0","4","8","0.08","0","4","0","0"
"10","31","23","0","0","4","8.2","0.08","0","4","0","0"
"11","1","0","0","0","4","8.3","0.08","0","4","0","0"
"11","1","1","0","0","4","8.3","0.08","0","4","0","0"
"11","1","2","0","0","4","8.5","0.08","0","4","0","0"
"11","1","3","0","0","4","8.6","0.08","0","4","0","0"
"11","1","4","0","0","4","8.7","0.08","0","4","0","0"
"11","1","5","0","0","4","8.9","0.08","0","4","0","0"
"11","1","6","0","0","4","8.9","0.08","0","4","0","0"
"11","1","7","0","0","4","8.8","0.08","0","4","0","0"
"11","1","8","0","0","4","8.6","0.08","0","4","0","0"
"11","1","9","0","0","4","8.2","0.08","0","0","0","0"
"11","1","10","0","3","4","7.9","0.08","2.77","4.031","8.274","0"
"11","1","11","142","102","4","7.6","0.08","188.564","6.161","685.282","645.146"
"11","1","12","473","98","4","7.4","0.08","416.866","8.881","1541.817","1471.33"
"11","1","13","10","131","4","7.3","0.08","136.311","5.604","487.145","454.029"
"11","1","14","513","101","4","7.3","0.08","463.628","9.482","1713.263","1636.701"
"11","1","15","510","85","5","7.3","0.08","413.356","9.888","1524.469","1454.597"
"11","1","16","186","86","5","7.1","0.08","191.688","7.301","688.858","648.595"
"11","1","17","0","10","4","6.8","0.08","9.239","4.113","28.339","11.48"
"11","1","18","0","0","4","6.6","0.08","0","0","0","0"
"11","1","19","0","0","4","6.6","0.08","0","4","0","0"
"11","1","20","0","0","4","6.5","0.08","0","4","0","0"
"11","1","21","0","0","4","6.4","0.08","0","4","0","0"
"11","1","22","0","0","4","6.3","0.08","0","4","0","0"
"11","1","23","0","0","4","6.1","0.08","0","4","0","0"
"11","2","0","0","0","4","5.8","0.08","0","4","0","0"
"11","2","1","0","0","4","5.6","0.08","0","4","0","0"
"11","2","2","0","0","4","5.7","0.08","0","4","0","0"
"11","2","3","0","0","4","6.1","0.08","0","4","0","0"
"11","2","4","0","0","4","6.8","0.08","0","4","0","0"
"11","2","5","0","0","4","7.8","0.08","0","4","0","0"
"11","2","6","0","0","3","8.8","0.08","0","3","0","0"
"11","2","7","0","0","3","9.4","0.08","0","3","0","0"
"11","2","8","0","0","3","9.5","0.08","0","3","0","0"
"11","2","9","0","0","3","9.6","0.08","0","0","0","0"
"11","2","10","0","4","3","9.7","0.08","3.693","3.035","11.216","0"
"11","2","11","0","7","3","9.5","0.08","6.468","3.063","20.615","4.03"
"11","2","12","0","51","3","9.1","0.08","47.27","3.473","163.895","142.234"
"11","2","13","96","147","3","8.8","0.08","229.089","5.355","837.447","791.919"
"11","2","14","0","97","3","8.6","0.08","92.994","3.971","329.816","302.275"
"11","2","15","0","28","3","8.5","0.08","25.916","3.273","87.792","68.827"
"11","2","16","0","13","3","8.2","0.08","12.016","3.13","39.202","21.959"
"11","2","17","0","5","3","7.8","0.08","4.616","3.051","13.703","0"
"11","2","18","0","0","3","7.3","0.08","0","3","0","0"
"11","2","19","0","0","3","6.8","0.08","0","3","0","0"
"11","2","20","0","0","3","6.4","0.08","0","3","0","0"
"11","2","21","0","0","3","6","0.08","0","3","0","0"
"11","2","22","0","0","3","5.9","0.08","0","3","0","0"
"11","2","23","0","0","3","5.8","0.08","0","3","0","0"
"11","3","0","0","0","3","5.8","0.08","0","3","0","0"
"11","3","1","0","0","3","5.8","0.08","0","3","0","0"
"11","3","2","0","0","3","5.8","0.08","0","3","0","0"
"11","3","3","0","0","3","5.8","0.08","0","3","0","0"
"11","3","4","0","0","3","5.8","0.08","0","3","0","0"
"11","3","5","0","0","3","5.8","0.08","0","3","0","0"
"11","3","6","0","0","3","5.6","0.08","0","3","0","0"
"11","3","7","0","0","3","5.4","0.08","0","3","0","0"
"11","3","8","0","0","3","5","0.08","0","3","0","0"
"11","3","9","0","7","3","4.8","0.08","6.659","3.087","12.971","0"
"11","3","10","0","47","3","4.7","0.08","45.64","3.715","153.713","132.412"
