"PVWatts Hourly PV Performance Data"
"Requested Location","Moscow"
"Location","Lat, Lng: 55.77, 37.62"
"Latitude (DD)","55.77"
"Longitude (DD)","37.62"
"Elevation (m)","160"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","2","22","0","0","-5.4","4.3","0.2","0","-5.4","0","0"
"1","2","23","0","0","-5.7","4","0.2","0","-5.7","0","0"
"1","3","0","0","0","-5.9","3.8","0.2","0","-5.9","0","0"
"1","3","1","0","0","-5.9","3.7","0.2","0","-5.9","0","0"
"1","3","2","0","0","-5.7","3.6","0.2","0","-5.7","0","0"
"1","3","3","0","0","-5.5","3.6","0.2","0","-5.5","0","0"
"1","3","4","0","0","-5.3","3.5","0.2","0","-5.3","0","0"
"1","3","5","0","0","-5.2","3.4","0.2","0","-5.2","0","0"
"1","3","6","0","0","-5.1","3.4","0.2","0","-5.1","0","0"
"1","3","7","0","0","-5.1","3.4","0.2","0","-5.1","0","0"
"1","3","8","0","0","-5.2","3.5","0.2","0","-5.2","0","0"
"1","3","9","0","0","-5.3","3.4","0.2","0","-5.3","0","0"
"1","3","10","0","2","-5.3","3.4","0.2","1.851","-5.27","3.765","0"
"1","3","11","0","21","-5.1","3.3","0.2","19.495","-4.728","64.614","46.471"
"1","3","12","0","28","-4.9","3.3","0.2","26.001","-4.4","89.503","70.477"
"1","3","13","0","27","-4.6","3.1","0.2","25.067","-4.101","86.518","67.598"
"1","3","14","0","39","-4.4","3.1","0.2","36.255","-3.68","126.208","105.881"
"1","3","15","2","66","-4.4","3.2","0.2","77.076","-2.902","269.083","243.695"
"1","3","16","0","8","-4.5","3.3","0.2","7.416","-4.377","15.968","0"
"1","3","17","0","0","-4.5","3.5","0.2","0","-4.5","0","0"
"1","3","18","0","0","-4.5","3.7","0.2","0","-4.5","0","0"
"1","3","19","0","0","-4.6","3.8","0.2","0","-4.6","0","0"
"1","3","20","0","0","-4.6","3.8","0.2","0","-4.6","0","0"
"1","3","21","0","0","-4.7","3.7","0.2","0","-4.7","0","0"
"1","3","22","0","0","-4.8","3.5","0.2","0","-4.8","0","0"
"1","3","23","0","0","-5","3.3","0.2","0","-5","0","0"
"1","4","0","0","0","-5.2","3","0.2","0","-5.2","0","0"
"1","4","1","0","0","-5.6","2.6","0.2","0","-5.6","0","0"
"1","4","2","0","0","-6","2.1","0.2","0","-6","0","0"
"1","4","3","0","0","-6.5","1.7","0.2","0","-6.5","0","0"
"1","4","4","0","0","-7","1.4","0.2","0","-7","0","0"
"1","4","5","0","0","-7.4","1.1","0.2","0","-7.4","0","0"
"1","4","6","0","0","-7.6","0.9","0.2","0","-7.6","0","0"
"1","4","7","0","0","-7.8","0.8","0.2","0","-7.8","0","0"
"1","4","8","0","0","-8","0.8","0.2","0","-8","0","0"
"1","4","9","0","0","-8.3","0.8","0.2","0","-8.3","0","0"
"1","4","10","0","2","-8.6","0.9","0.2","1.851","-8.55","3.829","0"
"1","4","11","0","32","-8.3","1","0.2","30.066","-7.391","102.552","83.064"
"1","4","12","0","10","-7.4","1.4","0.2","9.269","-7.144","30.998","14.045"
"1","4","13","0","39","-6.7","1.9","0.2","36.248","-5.8","127.801","107.418"
"1","4","14","0","30","-6.6","1.8","0.2","27.863","-5.895","96.945","77.656"
"1","4","15","0","24","-7.1","1.4","0.2","22.286","-6.487","75.47","56.942"
"1","4","16","0","10","-8.1","1.4","0.2","9.275","-7.879","20.484","3.904"
"1","4","17","0","0","-9","1.5","0.2","0","-9","0","0"
"1","4","18","0","0","-9.4","1.6","0.2","0","-9.4","0","0"
"1","4","19","0","0","-9.9","1.6","0.2","0","-9.9","0","0"
"1","4","20","0","0","-10.6","1.5","0.2","0","-10.6","0","0"
"1","4","21","0","0","-11.3","1.5","0.2","0","-11.3","0","0"
"1","4","22","0","0","-11.9","1.5","0.2","0","-11.9","0","0"
"1","4","23","0","0","-12","1.5","0.2","0","-12","0","0"
"1","5","0","0","0","-11.9","1.3","0.2","0","-11.9","0","0"
"1","5","1","0","0","-11.7","1.1","0.2","0","-11.7","0","0"
"1","5","2","0","0","-11.5","1","0.2","0","-11.5","0","0"
"1","5","3","0","0","-11.4","0.9","0.2","0","-11.4","0","0"
"1","5","4","0","0","-11.2","0.8","0.2","0","-11.2","0","0"
"1","5","5","0","0","-11.1","0.7","0.2","0","-11.1","0","0"
"1","5","6","0","0","-11","0.6","0.2","0","-11","0","0"
"1","5","7","0","0","-11.1","0.6","0.2","0","-11.1","0","0"
"1","5","8","0","0","-11.5","0.8","0.2","0","-11.5","0","0"
"1","5","9","0","0","-11.9","0.9","0.2","0","-11.9","0","0"
"1","5","10","0","2","-12.1","1","0.2","1.851","-12.051","3.897","0"
"1","5","11","0","22","-11.4","1","0.2","20.425","-10.783","69.689","51.366"
"1","5","12","0","27","-10.1","1.4","0.2","25.07","-9.407","88.025","69.051"
"1","5","13","0","53","-9.1","1.8","0.2","50.714","-7.815","182.499","160.178"
"1","5","14","0","25","-8.5","1.6","0.2","23.207","-7.886","80.885","62.164"
"1","5","15","0","26","-8.5","1.2","0.2","24.148","-7.804","82.597","63.816"
"1","5","16","0","5","-9.5","1.2","0.2","4.631","-9.384","10.006","0"
"1","5","17","0","0","-10.6","1.4","0.2","0","-10.6","0","0"
"1","5","18","0","0","-11.4","1.5","0.2","0","-11.4","0","0"
"1","5","19","0","0","-12","1.5","0.2","0","-12","0","0"
"1","5","20","0","0","-12.3","1.5","0.2","0","-12.3","0","0"
"1","5","21","0","0","-12.6","1.5","0.2","0","-12.6","0","0"
"1","5","22","0","0","-12.7","1.4","0.2","0","-12.7","0","0"
"1","5","23","0","0","-12.8","1.4","0.2","0","-12.8","0","0"
"1","6","0","0","0","-12.8","1.3","0.2","0","-12.8","0","0"
"1","6","1","0","0","-12.7","1.3","0.2","0","-12.7","0","0"
"1","6","2","0","0","-12.5","1.3","0.2","0","-12.5","0","0"
"1","6","3","0","0","-12.3","1.2","0.2","0","-12.3","0","0"
"1","6","4","0","0","-12.2","1.2","0.2","0","-12.2","0","0"
"1","6","5","0","0","-12.1","1.2","0.2","0","-12.1","0","0"
"1","6","6","0","0","-12.1","1.2","0.2","0","-12.1","0","0"
"1","6","7","0","0","-12.4","1.2","0.2","0","-12.4","0","0"
"1","6","8","0","0","-13","1.2","0.2","0","-13","0","0"
"1","6","9","0","0","-13.6","1.2","0.2","0","-13.6","0","0"
"1","6","10","0","2","-13.8","1.2","0.2","1.851","-13.754","3.93","0"
"1","6","11","0","20","-13","1.3","0.2","18.563","-12.478","63.62","45.511"
"1","6","12","0","30","-11.9","1.8","0.2","27.863","-11.195","98.965","79.604"
"1","6","13","0","45","-11.2","1.8","0.2","41.847","-10.139","150.967","129.763"
"1","6","14","0","45","-10.7","1.8","0.2","42.222","-9.631","151.567","130.342"
"1","6","15","0","25","-11","1.4","0.2","23.216","-10.361","80.233","61.536"
"1","6","16","0","21","-12.3","1.3","0.2","20.48","-11.8","47.474","29.938"
"1","6","17","0","0","-14.1","1.4","0.2","0","-14.1","0","0"
"1","6","18","0","0","-15.4","1.5","0.2","0","-15.4","0","0"
"1","6","19","0","0","-16.4","1.6","0.2","0","-16.4","0","0"
"1","6","20","0","0","-17.2","1.5","0.2","0","-17.2","0","0"
"1","6","21","0","0","-17.5","1.4","0.2","0","-17.5","0","0"
"1","6","22","0","0","-17.5","1.2","0.2","0","-17.5","0","0"
"1","6","23","0","0","-17.4","1.1","0.2","0","-17.4","0","0"
"1","7","0","0","0","-17.5","1","0.2","0","-17.5","0","0"
"1","7","1","0","0","-17.5","1","0.2","0","-17.5","0","0"
"1","7","2","0","0","-17.2","1","0.2","0","-17.2","0","0"
"1","7","3","0","0","-17","1","0.2","0","-17","0","0"
"1","7","4","0","0","-17","1.1","0.2","0","-17","0","0"
"1","7","5","0","0","-16.9","1.1","0.2","0","-16.9","0","0"
"1","7","6","0","0","-16.7","1.2","0.2","0","-16.7","0","0"
"1","7","7","0","0","-16.8","1.3","0.2","0","-16.8","0","0"
"1","7","8","0","0","-17.3","1.4","0.2","0","-17.3","0","0"
"1","7","9","0","0","-17.7","1.6","0.2","0","-17.7","0","0"
"1","7","10","0","2","-17.3","1.9","0.2","1.851","-17.26","3.998","0"
"1","7","11","0","19","-15.8","2.8","0.2","17.632","-15.434","61.114","43.094"
"1","7","12","0","25","-14.4","3.7","0.2","23.207","-13.981","82.832","64.042"
"1","7","13","0","27","-13.5","3.6","0.2","25.067","-13.039","89.834","70.796"
"1","7","14","590","64","-12.8","3.4","0.2","384.702","-5.475","1477.992","1409.767"
"1","7","15","0","26","-12.7","3","0.2","24.147","-12.214","84.317","65.475"
"1","7","16","0","15","-13.2","2.8","0.2","13.927","-12.949","31.962","14.975"
"1","7","17","0","0","-13.4","3.2","0.2","0","-13.4","0","0"
"1","7","18","0","0","-12.8","3.9","0.2","0","-12.8","0","0"
"1","7","19","0","0","-12.5","4.2","0.2","0","-12.5","0","0"
"1","7","20","0","0","-12.7","4.3","0.2","0","-12.7","0","0"
"1","7","21","0","0","-13.1","4.3","0.2","0","-13.1","0","0"
"1","7","22","0","0","-13.8","4.4","0.2","0","-13.8","0","0"
"1","7","23","0","0","-14.6","4.6","0.2","0","-14.6","0","0"
"1","8","0","0","0","-15","4.9","0.2","0","-15","0","0"
"1","8","1","0","0","-15.2","5","0.2","0","-15.2","0","0"
"1","8","2","0","0","-15.2","5","0.2","0","-15.2","0","0"
"1","8","3","0","0","-15.1","5","0.2","0","-15.1","0","0"
"1","8","4","0","0","-15.1","5","0.2","0","-15.1","0","0"
"1","8","5","0","0","-14.9","4.9","0.2","0","-14.9","0","0"
"1","8","6","0","0","-14.6","4.9","0.2","0","-14.6","0","0"
