"PVWatts Hourly PV Performance Data"
"Requested Location","Paris"
"Location","Lat, Lng: 48.85, 2.34"
"Latitude (DD)","48.85"
"Longitude (DD)","2.34"
"Elevation (m)","49"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","27","6","0","4","9","4.5","0.2","3.704","9.059","10.728","0"
"4","27","7","0","7","9.6","5.1","0.2","6.491","9.697","20.052","3.487"
"4","27","8","11","180","10.5","6.3","0.2","175.05","12.778","609.038","571.603"
"4","27","9","743","126","11.4","6.9","0.2","637.524","19.213","2245.221","2149.81"
"4","27","10","778","150","11.6","7","0.2","807.659","21.378","2798.885","2683.855"
"4","27","11","117","440","11.6","7","0.2","553.607","18.264","1900.872","1817.663"
"4","27","12","803","178","11.9","6.9","0.2","977.942","23.838","3327.549","3193.786"
"4","27","13","0","194","12.2","6.9","0.2","183.734","14.43","620.251","582.419"
"4","27","14","136","443","12.6","6.9","0.2","569.315","19.527","1949.984","1865.034"
"4","27","15","0","98","12.9","6.9","0.2","91.437","14.013","304.414","277.773"
"4","27","16","0","28","12.5","6.9","0.2","26.033","12.818","83.399","64.589"
"4","27","17","0","46","11.6","6.4","0.2","42.764","12.151","141.875","120.994"
"4","27","18","12","103","10.1","5.4","0.2","96.735","11.493","329.919","302.375"
"4","27","19","148","46","8.8","4.5","0.2","35.512","9.287","74.556","56.06"
"4","27","20","0","0","8","4.3","0.2","0","8","0","0"
"4","27","21","0","0","7.5","4.3","0.2","0","7.5","0","0"
"4","27","22","0","0","6.9","4.1","0.2","0","6.9","0","0"
"4","27","23","0","0","6.4","3.7","0.2","0","6.4","0","0"
"4","28","0","0","0","6","3.5","0.2","0","6","0","0"
"4","28","1","0","0","5.7","3.5","0.2","0","5.7","0","0"
"4","28","2","0","0","5.5","3.6","0.2","0","5.5","0","0"
"4","28","3","0","0","5.3","3.7","0.2","0","5.3","0","0"
"4","28","4","0","0","5.3","3.7","0.2","0","5.3","0","0"
"4","28","5","0","0","5.3","3.7","0.2","0","5.3","0","0"
"4","28","6","0","21","5.9","3.8","0.2","19.493","6.245","62","43.949"
"4","28","7","0","8","7.3","4.2","0.2","7.419","7.425","23.321","6.641"
"4","28","8","0","24","8.9","4.6","0.2","22.297","9.255","72.54","54.116"
"4","28","9","56","306","10","5","0.2","338.906","15.121","1180.262","1122.586"
"4","28","10","0","40","10.9","5.2","0.2","37.257","11.448","120.509","100.385"
"4","28","11","9","348","11.7","5.4","0.2","344.633","16.638","1176.051","1118.524"
"4","28","12","0","90","12.2","5.4","0.2","84.048","13.403","276.833","251.17"
"4","28","13","0","194","12.5","5.3","0.2","183.706","15.162","618.28","580.517"
"4","28","14","2","299","12.5","5.1","0.2","288.814","16.794","981.928","931.28"
"4","28","15","0","184","12.2","4.8","0.2","173.784","14.888","589.835","553.081"
"4","28","16","744","127","11.9","4.5","0.2","586.743","21.417","2055.176","1966.498"
"4","28","17","0","89","11.4","3.8","0.2","82.96","12.881","281.826","255.985"
"4","28","18","0","8","10.6","2.6","0.2","7.416","10.761","22.849","6.185"
"4","28","19","0","12","8.8","1.3","0.2","11.132","9.081","24.732","8.002"
"4","28","20","0","0","7.1","1.2","0.2","0","7.1","0","0"
"4","28","21","0","0","6.5","1.2","0.2","0","6.5","0","0"
"4","28","22","0","0","5.9","1.3","0.2","0","5.9","0","0"
"4","28","23","0","0","5.3","1.2","0.2","0","5.3","0","0"
"4","29","0","0","0","4.8","1.1","0.2","0","4.8","0","0"
"4","29","1","0","0","4.6","1","0.2","0","4.6","0","0"
"4","29","2","0","0","5","1","0.2","0","5","0","0"
"4","29","3","0","0","5.6","1.3","0.2","0","5.6","0","0"
"4","29","4","0","0","5.7","1.6","0.2","0","5.7","0","0"
"4","29","5","0","0","5.4","1.3","0.2","0","5.4","0","0"
"4","29","6","260","34","5.3","1.1","0.2","43.279","6.472","109.105","89.384"
"4","29","7","529","73","5.9","0.9","0.2","219.646","12.627","711.607","670.538"
"4","29","8","673","101","7.8","0.9","0.2","436.2","21.505","1521.905","1452.123"
"4","29","9","793","107","11.1","1","0.2","653.461","31.098","2201.694","2107.825"
"4","29","10","845","118","13.5","0.9","0.2","829.389","39.493","2683.256","2572.323"
"4","29","11","885","119","14.8","0.9","0.2","948.966","44.508","2991.769","2869.904"
"4","29","12","907","118","15.8","1","0.2","1010.61","46.619","3149.632","3022.174"
