"PVWatts Hourly PV Performance Data"
"Requested Location","Doha"
"Location","Lat, Lng: 25.29, 51.5"
"Latitude (DD)","25.29"
"Longitude (DD)","51.50"
"Elevation (m)","15"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","24","5","0","0","26.3","2.1","0.2","0","26.3","0","0"
"10","24","6","45","57","27.2","2.3","0.2","68.466","28.759","208.686","185.437"
"10","24","7","269","171","28.8","3.1","0.2","319.657","35.189","1051.849","998.723"
"10","24","8","443","232","30","3.2","0.2","567.023","41.123","1825.947","1745.392"
"10","24","9","518","280","31.2","3.2","0.2","749.178","45.864","2350.138","2251.009"
"10","24","10","576","298","32","3.3","0.2","869.779","48.733","2683.374","2572.437"
"10","24","11","598","302","32.6","3.4","0.2","907.521","49.78","2784.102","2669.596"
"10","24","12","652","251","32.9","3.6","0.2","876.158","48.996","2707.858","2596.054"
"10","24","13","606","235","32.8","3.9","0.2","745.519","45.916","2349.255","2250.158"
"10","24","14","517","207","32.5","4.2","0.2","555","41.877","1791.748","1712.405"
"10","24","15","307","171","32","4.3","0.2","313.398","37.211","1010.835","959.163"
"10","24","16","79","71","31","3.9","0.2","97.436","32.649","267.273","241.948"
"10","24","17","0","0","29.8","3","0.2","0","29.8","0","0"
"10","24","18","0","0","29.2","2.9","0.2","0","29.2","0","0"
"10","24","19","0","0","28.8","2.7","0.2","0","28.8","0","0"
"10","24","20","0","0","28.4","2.6","0.2","0","28.4","0","0"
"10","24","21","0","0","28.1","2.5","0.2","0","28.1","0","0"
"10","24","22","0","0","27.8","2.4","0.2","0","27.8","0","0"
"10","24","23","0","0","27.5","2.4","0.2","0","27.5","0","0"
"10","25","0","0","0","27.2","2.3","0.2","0","27.2","0","0"
"10","25","1","0","0","27","2.3","0.2","0","27","0","0"
"10","25","2","0","0","26.7","2.4","0.2","0","26.7","0","0"
"10","25","3","0","0","26.5","2.5","0.2","0","26.5","0","0"
"10","25","4","0","0","26.3","2.5","0.2","0","26.3","0","0"
"10","25","5","0","0","26.4","2.5","0.2","0","26.4","0","0"
"10","25","6","134","56","27.3","2.8","0.2","98.625","29.336","297.434","271.04"
"10","25","7","438","129","29","3.6","0.2","367.926","35.8","1217.808","1158.802"
"10","25","8","594","171","30.3","3.7","0.2","610.194","41.38","1971.765","1886.043"
"10","25","9","673","199","31.2","3.6","0.2","799.878","45.913","2517.096","2412.051"
"10","25","10","712","217","32","3.6","0.2","915.299","48.815","2829.749","2713.626"
"10","25","11","719","225","32.6","3.8","0.2","945.306","49.446","2910.368","2791.388"
"10","25","12","733","206","32.9","3.9","0.2","903.34","48.775","2798.494","2683.478"
"10","25","13","691","194","33","4","0.2","773.135","46.413","2435.78","2333.616"
"10","25","14","610","171","32.8","4","0.2","576.344","42.825","1858.604","1776.892"
"10","25","15","459","133","32.3","3.8","0.2","340.867","38.386","1095.317","1040.651"
"10","25","16","177","66","31.3","3.1","0.2","109.986","33.371","286.004","260.015"
"10","25","17","0","0","29.7","2.2","0.2","0","29.7","0","0"
"10","25","18","0","0","29.1","2.1","0.2","0","29.1","0","0"
"10","25","19","0","0","28.6","2","0.2","0","28.6","0","0"
"10","25","20","0","0","28.2","1.9","0.2","0","28.2","0","0"
"10","25","21","0","0","27.9","1.8","0.2","0","27.9","0","0"
"10","25","22","0","0","27.7","1.8","0.2","0","27.7","0","0"
"10","25","23","0","0","27.5","1.7","0.2","0","27.5","0","0"
"10","26","0","0","0","27.4","1.6","0.2","0","27.4","0","0"
"10","26","1","0","0","27.4","1.5","0.2","0","27.4","0","0"
"10","26","2","0","0","27.3","1.3","0.2","0","27.3","0","0"
"10","26","3","0","0","27.2","1.2","0.2","0","27.2","0","0"
"10","26","4","0","0","27","1.1","0.2","0","27","0","0"
"10","26","5","0","0","26.8","1.1","0.2","0","26.8","0","0"
"10","26","6","100","57","27","1","0.2","87.047","29.622","262.384","237.233"
"10","26","7","84","214","28","1.1","0.2","261.798","35.808","848.217","802.307"
"10","26","8","560","184","29.4","0.9","0.2","599.439","48.217","1881.608","1799.081"
"10","26","9","358","357","30.7","0.9","0.2","685.337","52.126","2086.556","1996.766"
"10","26","10","659","248","31.6","1","0.2","896.237","58.921","2652.307","2542.471"
"10","26","11","679","251","32.1","1","0.2","932.436","60.517","2736.572","2623.75"
"10","26","12","656","255","32.3","1","0.2","881.59","59.183","2609.44","2501.123"
"10","26","13","617","235","32.4","1","0.2","752.51","55.384","2279.62","2182.99"
"10","26","14","536","203","32.3","1.1","0.2","561.588","49.071","1761.114","1682.857"
"10","26","15","396","150","32","1.1","0.2","328.196","41.774","1038.595","985.939"
"10","26","16","128","68","31.1","1.3","0.2","104.45","33.906","271.792","246.307"
"10","26","17","0","0","29.8","1.6","0.2","0","29.8","0","0"
"10","26","18","0","0","28.9","2","0.2","0","28.9","0","0"
"10","26","19","0","0","28.3","2.1","0.2","0","28.3","0","0"
