"PVWatts Hourly PV Performance Data"
"Requested Location","Athens"
"Location","Lat, Lng: 37.97, 23.74"
"Latitude (DD)","37.97"
"Longitude (DD)","23.74"
"Elevation (m)","140"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","16","20","0","0","9.5","2.1","0.2","0","9.5","0","0"
"3","16","21","0","0","9.3","2","0.2","0","9.3","0","0"
"3","16","22","0","0","9.3","2","0.2","0","9.3","0","0"
"3","16","23","0","0","9.3","2","0.2","0","9.3","0","0"
"3","17","0","0","0","9.4","1.9","0.2","0","9.4","0","0"
"3","17","1","0","0","9.6","1.8","0.2","0","9.6","0","0"
"3","17","2","0","0","9.7","1.7","0.2","0","9.7","0","0"
"3","17","3","0","0","9.6","1.6","0.2","0","9.6","0","0"
"3","17","4","0","0","9.3","1.7","0.2","0","9.3","0","0"
"3","17","5","0","0","8.9","1.9","0.2","0","8.9","0","0"
"3","17","6","0","0","8.9","2","0.2","0","8.9","0","0"
"3","17","7","208","54","10.6","2.3","0.2","105.529","12.955","326.591","299.164"
"3","17","8","580","94","12.6","3.4","0.2","371.814","19.671","1299.19","1237.3"
"3","17","9","727","119","13.8","3.9","0.2","615.7","24.665","2133.044","2041.608"
"3","17","10","806","135","14.6","4.4","0.2","810.456","27.898","2749.245","2635.974"
"3","17","11","846","145","15","4.7","0.2","939.447","29.789","3142.592","3015.384"
"3","17","12","859","151","15","5","0.2","989.683","29.984","3299.174","3166.417"
"3","17","13","853","151","14.8","5.2","0.2","958.741","28.964","3214.514","3084.757"
"3","17","14","834","143","14.4","5.4","0.2","853.997","26.73","2905.759","2786.942"
"3","17","15","794","126","14.2","5.5","0.2","684.078","23.981","2374.005","2274.03"
"3","17","16","725","100","13.8","5.2","0.2","463.347","20.675","1628.7","1555.135"
"3","17","17","577","67","12.6","4.4","0.2","220.064","16.096","683.536","643.462"
"3","17","18","187","21","10.6","3.5","0.2","22.908","10.945","42.35","24.996"
"3","17","19","0","0","9.9","3.5","0.2","0","9.9","0","0"
"3","17","20","0","0","9.6","3.5","0.2","0","9.6","0","0"
"3","17","21","0","0","9.5","3.6","0.2","0","9.5","0","0"
"3","17","22","0","0","9.3","3.7","0.2","0","9.3","0","0"
"3","17","23","0","0","8.9","3.8","0.2","0","8.9","0","0"
"3","18","0","0","0","8.7","4","0.2","0","8.7","0","0"
"3","18","1","0","0","8.3","4","0.2","0","8.3","0","0"
"3","18","2","0","0","8","3.9","0.2","0","8","0","0"
"3","18","3","0","0","8","3.7","0.2","0","8","0","0"
"3","18","4","0","0","7.9","3.5","0.2","0","7.9","0","0"
"3","18","5","0","0","7.6","3.2","0.2","0","7.6","0","0"
"3","18","6","0","0","7.6","3","0.2","0","7.6","0","0"
"3","18","7","290","52","9.2","3.2","0.2","122.86","11.529","378.591","349.322"
"3","18","8","181","176","10.4","3.4","0.2","262.175","15.382","920.588","872.114"
"3","18","9","743","118","11.3","3.2","0.2","627.28","23.631","2181.289","2088.143"
"3","18","10","832","127","12.4","2.9","0.2","825.431","29.422","2783.53","2669.045"
"3","18","11","878","130","13.4","2.6","0.2","954.722","34.127","3140.794","3013.649"
"3","18","12","895","132","14.2","2.2","0.2","1005.331","37.712","3252.681","3121.572"
"3","18","13","890","134","14.8","2","0.2","976.272","38.565","3153.861","3026.253"
"3","18","14","871","125","15.2","1.7","0.2","867.026","37.699","2828.628","2712.545"
"3","18","15","816","117","15.3","1.5","0.2","688.291","34.006","2299.286","2201.959"
"3","18","16","722","100","15","1","0.2","462.537","29.177","1573.961","1502.335"
"3","18","17","550","71","14","0.6","0.2","217.375","21.171","664.982","625.565"
"3","18","18","156","22","12.5","1","0.2","23.441","13.083","43.88","26.471"
"3","18","19","0","0","11.4","1.4","0.2","0","11.4","0","0"
"3","18","20","0","0","10.5","1.7","0.2","0","10.5","0","0"
"3","18","21","0","0","10","1.9","0.2","0","10","0","0"
"3","18","22","0","0","9.8","1.8","0.2","0","9.8","0","0"
"3","18","23","0","0","9.9","1.6","0.2","0","9.9","0","0"
"3","19","0","0","0","10.2","1.3","0.2","0","10.2","0","0"
"3","19","1","0","0","10.5","0.9","0.2","0","10.5","0","0"
"3","19","2","0","0","10.9","0.6","0.2","0","10.9","0","0"
"3","19","3","0","0","10.9","0.4","0.2","0","10.9","0","0"
"3","19","4","0","0","10.8","0.5","0.2","0","10.8","0","0"
"3","19","5","0","0","10.6","0.6","0.2","0","10.6","0","0"
"3","19","6","0","0","10.7","0.7","0.2","0","10.7","0","0"
"3","19","7","297","51","11.5","0.9","0.2","124.261","15.268","377.993","348.745"
"3","19","8","650","82","13","1.2","0.2","395.352","24.519","1360.141","1296.092"
"3","19","9","780","105","14.3","1.5","0.2","638.499","31.657","2154.312","2062.122"
"3","19","10","847","120","15.6","1.8","0.2","832.476","36.75","2728.411","2615.879"
"3","19","11","885","129","16.4","1.9","0.2","962.107","40.306","3088.028","2962.753"
"3","19","12","898","133","16.9","1.9","0.2","1011.068","42.01","3214.601","3084.841"
"3","19","13","888","133","17.2","2","0.2","974.853","40.929","3119.198","2992.819"
"3","19","14","873","124","17.2","2","0.2","868.829","38.376","2826.272","2710.272"
"3","19","15","821","115","16.9","2.2","0.2","690.557","33.112","2314.544","2216.676"
"3","19","16","730","99","16","2.3","0.2","466.01","26.741","1601.24","1528.647"
"3","19","17","505","80","14.2","2.1","0.2","214.267","19.177","665.891","626.442"
"3","19","18","124","24","11.8","2","0.2","24.893","12.301","48.071","30.513"
"3","19","19","0","0","10.7","1.9","0.2","0","10.7","0","0"
"3","19","20","0","0","10.3","1.8","0.2","0","10.3","0","0"
"3","19","21","0","0","10.2","1.5","0.2","0","10.2","0","0"
"3","19","22","0","0","10.3","1.1","0.2","0","10.3","0","0"
"3","19","23","0","0","10.7","0.7","0.2","0","10.7","0","0"
"3","20","0","0","0","10.7","0.7","0.2","0","10.7","0","0"
"3","20","1","0","0","10.5","0.9","0.2","0","10.5","0","0"
"3","20","2","0","0","9.9","1.2","0.2","0","9.9","0","0"
"3","20","3","0","0","9.6","1.4","0.2","0","9.6","0","0"
"3","20","4","0","0","9.5","1.6","0.2","0","9.5","0","0"
"3","20","5","0","0","9.4","1.5","0.2","0","9.4","0","0"
"3","20","6","0","0","9.8","1.4","0.2","0","0","0","0"
"3","20","7","346","51","11.2","1.1","0.2","138.274","15.183","421.467","390.678"
"3","20","8","652","86","13","0.9","0.2","402.421","25.642","1379.701","1314.958"
"3","20","9","789","106","14.7","0.5","0.2","647.775","37.425","2135.975","2044.435"
"3","20","10","863","117","16.2","0.4","0.2","844.604","46.648","2659.163","2549.084"
"3","20","11","905","122","17.2","0.8","0.2","968.357","48.336","3008.271","2885.822"
"3","20","12","920","125","17.7","1.2","0.2","1017.982","47.257","3168.332","3040.211"
"3","20","13","913","127","18","1.4","0.2","986.161","45.324","3099.629","2973.943"
"3","20","14","887","123","18","1.4","0.2","880.576","42.428","2817.56","2701.868"
"3","20","15","836","114","17.7","1.4","0.2","700.647","37.179","2310.774","2213.04"
"3","20","16","748","98","17.1","1.4","0.2","474.337","30.3","1608.195","1535.356"
"3","20","17","573","72","15.6","1.5","0.2","225.071","21.523","689.462","649.178"
"3","20","18","200","24","13.2","1.8","0.2","26.255","13.736","48.087","30.528"
"3","20","19","0","0","12","2","0.2","0","12","0","0"
"3","20","20","0","0","11.3","2.1","0.2","0","11.3","0","0"
"3","20","21","0","0","10.9","2.2","0.2","0","10.9","0","0"
"3","20","22","0","0","10.6","2.2","0.2","0","10.6","0","0"
"3","20","23","0","0","10.6","2.1","0.2","0","10.6","0","0"
"3","21","0","0","0","10.7","2","0.2","0","10.7","0","0"
"3","21","1","0","0","10.8","1.9","0.2","0","10.8","0","0"
"3","21","2","0","0","10.8","1.8","0.2","0","10.8","0","0"
"3","21","3","0","0","10.6","1.8","0.2","0","10.6","0","0"
"3","21","4","0","0","10.3","1.8","0.2","0","10.3","0","0"
"3","21","5","0","0","9.8","1.8","0.2","0","9.8","0","0"
"3","21","6","0","0","10","1.8","0.2","0","0","0","0"
"3","21","7","439","46","11.7","1.7","0.2","156.546","15.613","473.234","440.611"
"3","21","8","711","76","13.7","1.9","0.2","421.064","24.199","1454.401","1387.011"
"3","21","9","831","94","15.7","1.7","0.2","665.495","33.011","2233.691","2138.688"
"3","21","10","894","107","17.2","1.9","0.2","856.565","38.513","2787.261","2672.643"
"3","21","11","928","114","18.1","2.2","0.2","983.094","41.102","3144.521","3017.243"
"3","21","12","938","119","18.6","2.1","0.2","1030.604","43.181","3260.376","3128.994"
"3","21","13","932","119","18.9","2","0.2","996.768","43.164","3159.985","3032.16"
"3","21","14","904","118","19","1.8","0.2","890.554","41.62","2858.269","2741.135"
"3","21","15","847","110","18.9","1.6","0.2","704.894","37.633","2320.421","2222.345"
"3","21","16","451","174","18.2","1.4","0.2","404.149","29.434","1365.438","1301.201"
"3","21","17","124","135","16.3","1.5","0.2","168.05","20.816","549.947","514.606"
"3","21","18","0","19","13.6","2","0.2","18.075","13.978","36.943","19.78"
"3","21","19","0","0","12.5","2.1","0.2","0","12.5","0","0"
"3","21","20","0","0","12","2","0.2","0","12","0","0"
"3","21","21","0","0","11.7","2","0.2","0","11.7","0","0"
"3","21","22","0","0","11.5","2","0.2","0","11.5","0","0"
"3","21","23","0","0","11.3","2","0.2","0","11.3","0","0"
"3","22","0","0","0","11.1","2","0.2","0","11.1","0","0"
"3","22","1","0","0","10.8","2.1","0.2","0","10.8","0","0"
