"PVWatts Hourly PV Performance Data"
"Requested Location","Yaoundé"
"Location","Lat, Lng: 3.85, 11.54"
"Latitude (DD)","3.85"
"Longitude (DD)","11.54"
"Elevation (m)","720"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","20","1","0","0","20.6","0.6","0.2","0","20.6","0","0"
"2","20","2","0","0","20.3","0.6","0.2","0","20.3","0","0"
"2","20","3","0","0","20.2","0.5","0.2","0","20.2","0","0"
"2","20","4","0","0","20","0.5","0.2","0","20","0","0"
"2","20","5","0","0","19.9","0.5","0.2","0","19.9","0","0"
"2","20","6","0","0","20.3","0.7","0.2","0","0","0","0"
"2","20","7","88","85","21.6","1","0.2","111.82","24.997","358.512","329.954"
"2","20","8","7","190","23.7","0.9","0.2","183.623","29.441","595.479","558.524"
"2","20","9","532","235","26.1","0.7","0.2","631.285","46.926","1965.656","1880.151"
"2","20","10","668","243","27.9","0.4","0.2","841.355","58.087","2480.712","2376.956"
"2","20","11","722","256","29.1","0.3","0.2","969.062","64.899","2756.692","2643.157"
"2","20","12","743","260","29.8","0.5","0.2","1015.676","65.128","2880.602","2762.677"
"2","20","13","453","450","30","0.7","0.2","893.291","59.326","2592.12","2484.417"
"2","20","14","119","539","29.9","0.7","0.2","631.316","50.606","1895.162","1812.154"
"2","20","15","19","364","29.4","0.6","0.2","361.018","41.597","1121.313","1065.727"
"2","20","16","468","201","28.5","0.4","0.2","448.987","44.706","1425.048","1358.698"
"2","20","17","0","35","27.3","0.4","0.2","32.513","28.471","98.995","79.633"
"2","20","18","2","9","25.5","0.6","0.2","0","25.5","0","0"
"2","20","19","0","0","23.9","0.7","0.2","0","23.9","0","0"
"2","20","20","0","0","22.9","0.7","0.2","0","22.9","0","0"
"2","20","21","0","0","22.4","0.7","0.2","0","22.4","0","0"
"2","20","22","0","0","22.1","0.8","0.2","0","22.1","0","0"
"2","20","23","0","0","21.9","0.9","0.2","0","21.9","0","0"
"2","21","0","0","0","21.6","0.9","0.2","0","21.6","0","0"
"2","21","1","0","0","21.3","0.8","0.2","0","21.3","0","0"
"2","21","2","0","0","21.1","0.7","0.2","0","21.1","0","0"
"2","21","3","0","0","21","0.7","0.2","0","21","0","0"
"2","21","4","0","0","20.8","0.7","0.2","0","20.8","0","0"
"2","21","5","0","0","20.8","0.7","0.2","0","20.8","0","0"
"2","21","6","0","0","21.1","0.9","0.2","0","0","0","0"
"2","21","7","216","77","22.3","1.4","0.2","145.453","26.29","459.436","427.302"
"2","21","8","15","166","24.2","1.6","0.2","164.532","28.552","533.755","498.988"
"2","21","9","156","325","26.1","1.4","0.2","434.314","38.086","1381.698","1316.884"
"2","21","10","94","419","27.5","1","0.2","489.571","42.333","1515.458","1445.905"
"2","21","11","141","456","28.6","0.6","0.2","587.622","48.396","1772.442","1693.783"
"2","21","12","59","463","29.4","0.5","0.2","509.775","47.049","1535.922","1465.644"
"2","21","13","571","360","29.8","0.5","0.2","919.561","61.769","2646.384","2536.758"
"2","21","14","474","372","29.7","0.6","0.2","789.081","56.382","2334.805","2236.219"
"2","21","15","409","329","29.1","0.8","0.2","621.957","49.054","1913.478","1829.821"
"2","21","16","555","169","27.8","0.9","0.2","461.601","42.3","1483.718","1415.29"
"2","21","17","329","116","26","0.8","0.2","213.497","32.777","658.832","619.633"
"2","21","18","6","12","24.5","0.8","0.2","0","24.5","0","0"
"2","21","19","0","0","23.7","1","0.2","0","23.7","0","0"
"2","21","20","0","0","23.1","1.1","0.2","0","23.1","0","0"
"2","21","21","0","0","22.7","1.1","0.2","0","22.7","0","0"
"2","21","22","0","0","22.4","1","0.2","0","22.4","0","0"
"2","21","23","0","0","22.2","0.9","0.2","0","22.2","0","0"
"2","22","0","0","0","22","0.9","0.2","0","22","0","0"
"2","22","1","0","0","21.8","0.9","0.2","0","21.8","0","0"
"2","22","2","0","0","21.6","0.8","0.2","0","21.6","0","0"
"2","22","3","0","0","21.4","0.8","0.2","0","21.4","0","0"
"2","22","4","0","0","21.2","0.8","0.2","0","21.2","0","0"
"2","22","5","0","0","21","0.7","0.2","0","21","0","0"
"2","22","6","0","0","21.1","0.8","0.2","0","0","0","0"
"2","22","7","0","4","22","1.2","0.2","3.707","22.108","10.421","0"
"2","22","8","0","38","23.4","1.4","0.2","35.33","24.377","109.016","89.299"
"2","22","9","169","340","25.3","1.3","0.2","458.243","38.245","1458.508","1390.973"
"2","22","10","333","401","26.7","1.2","0.2","693.769","46.741","2131.156","2039.787"
"2","22","11","496","381","27.6","1.1","0.2","869.846","53.339","2594.021","2486.251"
"2","22","12","495","397","28.2","1","0.2","899.883","55.492","2654.115","2544.215"
"2","22","13","381","455","28.5","0.9","0.2","823.14","54.107","2441.341","2338.98"
"2","22","14","311","447","28.4","0.9","0.2","716.153","50.7","2162.672","2070.185"
"2","22","15","287","381","27.9","1","0.2","580.305","45.557","1804.665","1724.864"
"2","22","16","154","302","26.8","1","0.2","376.137","38.281","1210.214","1151.477"
"2","22","17","21","149","25.4","0.8","0.2","152.195","30.292","490.664","457.424"
"2","22","18","1","9","24","0.8","0.2","0","24","0","0"
"2","22","19","0","0","23.2","0.9","0.2","0","23.2","0","0"
"2","22","20","0","0","22.7","1","0.2","0","22.7","0","0"
"2","22","21","0","0","22.2","1","0.2","0","22.2","0","0"
"2","22","22","0","0","21.8","1","0.2","0","21.8","0","0"
"2","22","23","0","0","21.5","1.1","0.2","0","21.5","0","0"
"2","23","0","0","0","21.1","1","0.2","0","21.1","0","0"
"2","23","1","0","0","20.8","0.9","0.2","0","20.8","0","0"
"2","23","2","0","0","20.6","0.8","0.2","0","20.6","0","0"
"2","23","3","0","0","20.3","0.7","0.2","0","20.3","0","0"
"2","23","4","0","0","20.1","0.7","0.2","0","20.1","0","0"
"2","23","5","0","0","19.9","0.7","0.2","0","19.9","0","0"
"2","23","6","0","0","20.1","0.8","0.2","0","0","0","0"
"2","23","7","0","53","21.2","1.1","0.2","49.297","22.669","157.518","136.083"
"2","23","8","378","182","23.2","1.2","0.2","384.834","34.4","1267.451","1206.686"
"2","23","9","552","228","25.7","1.1","0.2","637.009","44.635","2002.753","1915.933"
"2","23","10","648","255","27.7","1","0.2","833.27","53.041","2509.324","2404.555"
"2","23","11","705","266","28.9","1","0.2","959.92","58.058","2813.399","2697.855"
"2","23","12","128","563","29.6","0.9","0.2","677.595","50.628","2021.59","1934.103"
"2","23","13","182","579","29.8","0.8","0.2","746.742","53.613","2207.162","2113.099"
"2","23","14","731","228","29.6","0.8","0.2","870.943","57.517","2576.616","2469.462"
"2","23","15","2","306","29","0.8","0.2","291.637","38.324","911.743","863.582"
"2","23","16","0","11","27.9","0.8","0.2","10.215","28.228","29.067","12.182"
"2","23","17","332","116","26.3","0.6","0.2","212.508","33.422","652.524","613.548"
"2","23","18","0","13","24.6","0.5","0.2","0","24.6","0","0"
"2","23","19","0","0","23.6","0.6","0.2","0","23.6","0","0"
"2","23","20","0","0","23","0.7","0.2","0","23","0","0"
"2","23","21","0","0","22.4","0.8","0.2","0","22.4","0","0"
"2","23","22","0","0","21.9","0.9","0.2","0","21.9","0","0"
"2","23","23","0","0","21.5","0.8","0.2","0","21.5","0","0"
"2","24","0","0","0","21.2","0.8","0.2","0","21.2","0","0"
"2","24","1","0","0","21","0.7","0.2","0","21","0","0"
"2","24","2","0","0","20.8","0.7","0.2","0","20.8","0","0"
"2","24","3","0","0","20.6","0.6","0.2","0","20.6","0","0"
"2","24","4","0","0","20.4","0.5","0.2","0","20.4","0","0"
"2","24","5","0","0","20.3","0.5","0.2","0","20.3","0","0"
"2","24","6","0","0","20.7","0.6","0.2","0","0","0","0"
"2","24","7","231","80","22.1","0.9","0.2","152.011","26.811","479.05","446.221"
"2","24","8","524","142","24.1","0.7","0.2","426.932","38.245","1392.067","1326.887"
"2","24","9","44","362","26.4","0.5","0.2","383.092","39.719","1200.878","1142.472"
"2","24","10","148","505","28.1","0.2","0.2","626.914","51.936","1871.55","1789.38"
"2","24","11","750","235","29.2","0.2","0.2","972.298","66.265","2749.552","2636.27"
"2","24","12","768","239","29.7","0.3","0.2","1016.266","67.233","2855.73","2738.685"
"2","24","13","767","232","29.7","0.4","0.2","980.775","64.855","2792.124","2677.334"
"2","24","14","729","224","29.4","0.5","0.2","864.069","59.511","2534.281","2428.627"
"2","24","15","13","277","28.7","0.5","0.2","271.226","38.129","847.319","801.441"
"2","24","16","188","284","27.7","0.5","0.2","376.836","40.877","1200.561","1142.166"
"2","24","17","61","163","26.5","0.5","0.2","181.613","32.835","579.251","542.872"
"2","24","18","0","11","24.8","0.5","0.2","0","24.8","0","0"
"2","24","19","0","0","23.8","0.7","0.2","0","23.8","0","0"
"2","24","20","0","0","23.1","0.7","0.2","0","23.1","0","0"
"2","24","21","0","0","22.6","0.7","0.2","0","22.6","0","0"
"2","24","22","0","0","22.3","0.8","0.2","0","22.3","0","0"
"2","24","23","0","0","22.1","1","0.2","0","22.1","0","0"
"2","25","0","0","0","21.9","1.1","0.2","0","21.9","0","0"
"2","25","1","0","0","21.7","1","0.2","0","21.7","0","0"
"2","25","2","0","0","21.5","0.9","0.2","0","21.5","0","0"
"2","25","3","0","0","21.4","0.7","0.2","0","21.4","0","0"
"2","25","4","0","0","21.2","0.6","0.2","0","21.2","0","0"
"2","25","5","0","0","21.1","0.5","0.2","0","21.1","0","0"
"2","25","6","0","0","21.2","0.5","0.2","0","0","0","0"
"2","25","7","0","4","21.9","0.7","0.2","3.707","22.023","10.428","0"
"2","25","8","0","8","23.2","0.6","0.2","7.43","23.452","21.271","4.663"
"2","25","9","41","297","24.7","0.3","0.2","316.176","36.371","1000.024","948.735"
"2","25","10","1","192","25.9","0.4","0.2","181.18","32.366","565.063","529.187"
"2","25","11","0","79","26.5","0.7","0.2","73.909","28.917","224.172","200.375"
"2","25","12","142","510","26.5","0.8","0.2","644.613","47.043","1953.139","1868.077"
"2","25","13","45","455","26.3","0.8","0.2","484.51","41.733","1492.474","1423.735"
"2","25","14","1","324","26","0.6","0.2","307.224","36.347","959.979","910.109"
"2","25","15","600","238","25.7","0.4","0.2","668.914","49.757","2061.542","1972.639"
"2","25","16","33","238","25.3","0.2","0.2","243.305","34.608","781.71","738.157"
"2","25","17","119","168","24.6","0.1","0.2","202.651","32.58","643.991","605.317"
"2","25","18","4","11","23.5","0.3","0.2","0","23.5","0","0"
"2","25","19","0","0","22.6","0.4","0.2","0","22.6","0","0"
"2","25","20","0","0","22","0.5","0.2","0","22","0","0"
"2","25","21","0","0","21.6","0.5","0.2","0","21.6","0","0"
"2","25","22","0","0","21.4","0.5","0.2","0","21.4","0","0"
"2","25","23","0","0","21.2","0.4","0.2","0","21.2","0","0"
"2","26","0","0","0","21.1","0.4","0.2","0","21.1","0","0"
"2","26","1","0","0","20.9","0.4","0.2","0","20.9","0","0"
"2","26","2","0","0","20.7","0.4","0.2","0","20.7","0","0"
"2","26","3","0","0","20.5","0.4","0.2","0","20.5","0","0"
"2","26","4","0","0","20.3","0.4","0.2","0","20.3","0","0"
"2","26","5","0","0","20.2","0.4","0.2","0","20.2","0","0"
"2","26","6","0","0","20.5","0.6","0.2","0","0","0","0"
"2","26","7","152","86","21.9","0.9","0.2","133.465","26.048","424.368","393.477"
"2","26","8","428","168","24","0.9","0.2","400.513","36.57","1309.749","1247.485"
"2","26","9","277","342","26.3","0.7","0.2","542.063","44.147","1692.434","1616.61"
"2","26","10","589","296","28","0.5","0.2","817.94","56.476","2423.318","2321.596"
"2","26","11","631","307","29.2","0.6","0.2","924.97","60.457","2679.682","2568.876"
"2","26","12","690","295","29.8","0.7","0.2","990.881","62.359","2842.417","2725.845"
"2","26","13","669","300","29.8","0.7","0.2","950.143","61.032","2746.837","2633.651"
"2","26","14","640","281","29.4","0.7","0.2","839.589","57.035","2484.74","2380.841"
"2","26","15","344","372","28.6","0.8","0.2","613.205","48.261","1888.436","1805.667"
"2","26","16","459","203","27.5","1","0.2","439.491","40.941","1413.694","1347.747"
"2","26","17","95","174","25.7","0.9","0.2","201.905","32.001","645.52","606.792"
"2","26","18","2","9","24","0.9","0.2","0","24","0","0"
"2","26","19","0","0","23","1.1","0.2","0","23","0","0"
"2","26","20","0","0","22.5","1.2","0.2","0","22.5","0","0"
"2","26","21","0","0","22.1","1.2","0.2","0","22.1","0","0"
"2","26","22","0","0","21.9","1.1","0.2","0","21.9","0","0"
"2","26","23","0","0","21.7","1","0.2","0","21.7","0","0"
"2","27","0","0","0","21.5","0.9","0.2","0","21.5","0","0"
"2","27","1","0","0","21.3","0.7","0.2","0","21.3","0","0"
"2","27","2","0","0","21.1","0.6","0.2","0","21.1","0","0"
"2","27","3","0","0","20.9","0.5","0.2","0","20.9","0","0"
"2","27","4","0","0","20.8","0.5","0.2","0","20.8","0","0"
"2","27","5","0","0","20.6","0.5","0.2","0","20.6","0","0"
"2","27","6","0","0","21","0.7","0.2","0","0","0","0"
"2","27","7","3","68","22.3","1.1","0.2","64.476","24.221","206.858","183.674"
"2","27","8","14","237","24.4","1.2","0.2","232.267","31.135","753.656","711.097"
"2","27","9","217","341","26.4","1","0.2","491.783","41.353","1548.652","1477.923"
"2","27","10","125","488","27.9","0.8","0.2","582.771","46.5","1777.458","1698.622"
"2","27","11","128","522","28.9","0.8","0.2","636.916","49.201","1913.342","1829.691"
"2","27","12","152","563","29.5","0.8","0.2","705.508","51.982","2094.123","2004.066"
"2","27","13","135","509","29.7","0.8","0.2","629.711","49.775","1888.174","1805.414"
"2","27","14","149","512","29.5","0.7","0.2","630.48","50.183","1897.284","1814.202"
"2","27","15","6","319","28.8","0.7","0.2","306.476","38.867","957.449","907.669"
"2","27","16","303","242","27.7","0.7","0.2","394.633","40.751","1262.728","1202.13"
"2","27","17","49","148","26.3","0.7","0.2","160.585","31.594","512.781","478.757"
"2","27","18","0","13","24.5","0.6","0.2","0","24.5","0","0"
"2","27","19","0","0","23.4","0.8","0.2","0","23.4","0","0"
"2","27","20","0","0","22.8","0.8","0.2","0","22.8","0","0"
"2","27","21","0","0","22.4","0.8","0.2","0","22.4","0","0"
"2","27","22","0","0","22","0.7","0.2","0","22","0","0"
"2","27","23","0","0","21.7","0.6","0.2","0","21.7","0","0"
"2","28","0","0","0","21.4","0.6","0.2","0","21.4","0","0"
"2","28","1","0","0","21.2","0.5","0.2","0","21.2","0","0"
"2","28","2","0","0","21","0.5","0.2","0","21","0","0"
"2","28","3","0","0","20.8","0.5","0.2","0","20.8","0","0"
"2","28","4","0","0","20.6","0.5","0.2","0","20.6","0","0"
"2","28","5","0","0","20.5","0.5","0.2","0","20.5","0","0"
"2","28","6","0","0","20.9","0.7","0.2","0","0","0","0"
"2","28","7","252","78","22.5","1.2","0.2","157.939","27.036","496.354","462.912"
"2","28","8","163","237","24.5","1.2","0.2","318.811","33.76","1039.961","987.257"
"2","28","9","358","307","26.6","1.1","0.2","565.207","43.377","1775.076","1696.324"
"2","28","10","299","405","28.1","0.9","0.2","664.009","48.772","2019.393","1931.984"
"2","28","11","354","441","29.2","0.8","0.2","781.031","54.14","2314.16","2216.306"
"2","28","12","276","450","29.8","0.8","0.2","723.152","52.872","2147.823","2055.863"
"2","28","13","373","433","30","0.8","0.2","788.372","55.18","2327.295","2228.976"
"2","28","14","267","434","29.8","0.7","0.2","660.112","51.478","1983.829","1897.679"
"2","28","15","133","342","29.2","0.7","0.2","428.455","43.296","1332.941","1269.855"
"2","28","16","21","214","28.1","0.7","0.2","213.193","35.135","679.911","639.965"
"2","28","17","6","101","26.5","0.6","0.2","97.708","29.82","310.656","283.794"
"2","28","18","7","12","24.6","0.6","0.2","0","24.6","0","0"
"2","28","19","0","0","23.5","0.8","0.2","0","23.5","0","0"
"2","28","20","0","0","22.9","0.9","0.2","0","22.9","0","0"
"2","28","21","0","0","22.3","0.8","0.2","0","22.3","0","0"
"2","28","22","0","0","21.9","0.7","0.2","0","21.9","0","0"
"2","28","23","0","0","21.6","0.6","0.2","0","21.6","0","0"
"3","1","0","0","0","21.4","0.5","0.2","0","21.4","0","0"
"3","1","1","0","0","21.3","0.6","0.2","0","21.3","0","0"
"3","1","2","0","0","21.1","0.6","0.2","0","21.1","0","0"
"3","1","3","0","0","20.9","0.6","0.2","0","20.9","0","0"
"3","1","4","0","0","20.8","0.6","0.2","0","20.8","0","0"
"3","1","5","0","0","20.7","0.6","0.2","0","20.7","0","0"
"3","1","6","0","0","20.9","0.7","0.2","0","0","0","0"
"3","1","7","175","85","21.6","1.1","0.2","138.448","25.685","439.622","408.19"
"3","1","8","86","239","22.6","1.2","0.2","275.963","30.609","905.314","857.381"
"3","1","9","105","338","24","1.2","0.2","401.825","35.616","1285.408","1224.006"
"3","1","10","280","414","25.2","1.1","0.2","655.549","44.596","2027.237","1939.55"
"3","1","11","307","461","25.9","1","0.2","754.491","48.761","2284.246","2187.452"
"3","1","12","635","332","26.3","0.9","0.2","967.814","56.435","2846.545","2729.827"
"3","1","13","229","475","26.4","0.8","0.2","684.904","48.253","2074.271","1984.917"
"3","1","14","436","375","26.2","0.7","0.2","750.591","50.876","2271.607","2175.261"
"3","1","15","530","294","25.7","0.5","0.2","668.263","49.021","2061.277","1972.384"
"3","1","16","224","275","24.9","0.5","0.2","382.055","38.26","1230.927","1171.456"
"3","1","17","1","56","24","0.4","0.2","52.484","25.891","165.382","143.667"
"3","1","18","0","5","23","0.4","0.2","0","23","0","0"
"3","1","19","0","0","22.4","0.4","0.2","0","22.4","0","0"
"3","1","20","0","0","22","0.4","0.2","0","22","0","0"
"3","1","21","0","0","21.6","0.4","0.2","0","21.6","0","0"
"3","1","22","0","0","21.3","0.4","0.2","0","21.3","0","0"
"3","1","23","0","0","21.1","0.5","0.2","0","21.1","0","0"
"3","2","0","0","0","20.9","0.5","0.2","0","20.9","0","0"
"3","2","1","0","0","20.8","0.5","0.2","0","20.8","0","0"
"3","2","2","0","0","20.7","0.4","0.2","0","20.7","0","0"
"3","2","3","0","0","20.6","0.4","0.2","0","20.6","0","0"
"3","2","4","0","0","20.5","0.4","0.2","0","20.5","0","0"
"3","2","5","0","0","20.5","0.5","0.2","0","20.5","0","0"
"3","2","6","0","0","20.7","0.6","0.2","0","0","0","0"
"3","2","7","1","44","21.5","0.9","0.2","41.196","22.792","130.44","109.964"
"3","2","8","519","144","22.3","1","0.2","422.545","35.23","1393.174","1327.954"
"3","2","9","281","326","23.4","1","0.2","526.893","39.427","1676.563","1601.301"
"3","2","10","161","403","24.4","0.8","0.2","534.706","41.474","1666.269","1591.372"
"3","2","11","229","452","25.1","0.7","0.2","663.819","46.861","2021.5","1934.016"
"3","2","12","333","432","25.5","0.7","0.2","760.391","50.436","2285.163","2188.336"
"3","2","13","216","488","25.6","0.7","0.2","684.453","48.035","2073.674","1984.342"
"3","2","14","169","447","25.3","0.8","0.2","581.674","43.877","1797.752","1718.197"
"3","2","15","89","360","24.8","0.8","0.2","409.611","37.909","1299.371","1237.475"
"3","2","16","26","220","24","0.8","0.2","221.173","31.103","718.351","677.043"
"3","2","17","3","88","23.1","0.6","0.2","83.925","25.952","269.826","244.411"
"3","2","18","0","4","22.2","0.5","0.2","0","22.2","0","0"
"3","2","19","0","0","21.8","0.5","0.2","0","21.8","0","0"
"3","2","20","0","0","21.5","0.6","0.2","0","21.5","0","0"
"3","2","21","0","0","21.2","0.5","0.2","0","21.2","0","0"
"3","2","22","0","0","21","0.5","0.2","0","21","0","0"
"3","2","23","0","0","20.9","0.5","0.2","0","20.9","0","0"
"3","3","0","0","0","20.8","0.5","0.2","0","20.8","0","0"
"3","3","1","0","0","20.7","0.5","0.2","0","20.7","0","0"
"3","3","2","0","0","20.6","0.6","0.2","0","20.6","0","0"
"3","3","3","0","0","20.5","0.5","0.2","0","20.5","0","0"
"3","3","4","0","0","20.3","0.5","0.2","0","20.3","0","0"
"3","3","5","0","0","20.3","0.4","0.2","0","20.3","0","0"
"3","3","6","0","0","20.6","0.5","0.2","0","0","0","0"
"3","3","7","0","3","21.5","0.7","0.2","2.78","21.592","7.719","0"
"3","3","8","3","185","22.6","0.8","0.2","175.676","28.237","570.674","534.599"
"3","3","9","246","322","23.9","0.9","0.2","497.091","39.411","1579.083","1507.275"
"3","3","10","280","407","25","1","0.2","647.32","44.638","2001.136","1914.373"
"3","3","11","20","397","25.8","1","0.2","395.024","37.738","1229.367","1169.952"
"3","3","12","179","469","26.4","1.1","0.2","637.354","45.21","1948.071","1863.189"
"3","3","13","7","324","26.3","1.1","0.2","312.495","35.509","975.166","924.758"
"3","3","14","307","437","25.7","1.1","0.2","694.317","46.248","2135.111","2043.601"
"3","3","15","64","366","25","1.1","0.2","397.6","36.776","1264.883","1204.209"
"3","3","16","54","259","24.1","0.9","0.2","277.074","32.769","900.945","853.167"
"3","3","17","2","91","23.1","0.6","0.2","86.532","26.041","278.582","252.857"
"3","3","18","0","5","22.3","0.4","0.2","0","22.3","0","0"
"3","3","19","0","0","21.9","0.4","0.2","0","21.9","0","0"
"3","3","20","0","0","21.6","0.4","0.2","0","21.6","0","0"
"3","3","21","0","0","21.4","0.4","0.2","0","21.4","0","0"
"3","3","22","0","0","21.2","0.3","0.2","0","21.2","0","0"
"3","3","23","0","0","21","0.3","0.2","0","21","0","0"
"3","4","0","0","0","20.8","0.3","0.2","0","20.8","0","0"
"3","4","1","0","0","20.7","0.3","0.2","0","20.7","0","0"
"3","4","2","0","0","20.5","0.3","0.2","0","20.5","0","0"
"3","4","3","0","0","20.4","0.3","0.2","0","20.4","0","0"
"3","4","4","0","0","20.4","0.3","0.2","0","20.4","0","0"
"3","4","5","0","0","20.3","0.2","0.2","0","20.3","0","0"
"3","4","6","0","0","20.5","0.2","0.2","0","0","0","0"
"3","4","7","0","24","20.9","0.2","0.2","22.276","21.754","68.887","50.592"
"3","4","8","3","160","21.5","0.4","0.2","151.711","26.95","492.738","459.424"
"3","4","9","93","409","22.5","0.8","0.2","461.967","37.276","1469.781","1401.847"
"3","4","10","559","312","23.4","1","0.2","802.325","47.781","2463.788","2360.632"
"3","4","11","636","312","24","0.9","0.2","928.429","52.919","2777.394","2663.126"
"3","4","12","110","560","24.5","0.7","0.2","651.614","45.825","1980.889","1894.844"
"3","4","13","481","423","24.7","0.5","0.2","881.52","55.323","2603.31","2495.21"
"3","4","14","337","445","24.7","0.3","0.2","726.576","51.513","2186.681","2093.344"
"3","4","15","561","257","24.4","0.3","0.2","650.065","48.493","2011.448","1924.32"
"3","4","16","200","308","23.8","0.4","0.2","399.999","38.2","1288.369","1226.862"
"3","4","17","195","137","22.6","0.4","0.2","186.578","29.251","587.733","551.053"
"3","4","18","0","5","21.2","0.4","0.2","0","21.2","0","0"
"3","4","19","0","0","20.4","0.5","0.2","0","20.4","0","0"
"3","4","20","0","0","19.9","0.6","0.2","0","19.9","0","0"
"3","4","21","0","0","19.6","0.6","0.2","0","19.6","0","0"
"3","4","22","0","0","19.3","0.6","0.2","0","19.3","0","0"
"3","4","23","0","0","19","0.5","0.2","0","19","0","0"
"3","5","0","0","0","18.7","0.5","0.2","0","18.7","0","0"
"3","5","1","0","0","18.5","0.5","0.2","0","18.5","0","0"
"3","5","2","0","0","18.2","0.4","0.2","0","18.2","0","0"
"3","5","3","0","0","18","0.4","0.2","0","18","0","0"
"3","5","4","0","0","17.9","0.4","0.2","0","17.9","0","0"
"3","5","5","0","0","17.9","0.4","0.2","0","17.9","0","0"
"3","5","6","0","0","18.3","0.4","0.2","0","0","0","0"
"3","5","7","141","93","20.2","0.4","0.2","132.833","24.948","424.714","393.81"
"3","5","8","2","200","23.3","0.5","0.2","189.354","29.905","612.291","574.741"
"3","5","9","596","213","26","0.6","0.2","649.224","48.021","2012.23","1925.074"
"3","5","10","575","303","28","0.6","0.2","806.636","55.283","2400.178","2299.275"
"3","5","11","612","333","29.2","0.6","0.2","925.076","60.45","2677.04","2566.327"
"3","5","12","620","348","29.8","0.6","0.2","965.004","62.386","2763.601","2649.822"
"3","5","13","547","389","29.9","0.6","0.2","910.657","60.653","2630.273","2521.218"
"3","5","14","87","558","29.8","0.5","0.2","614","51.098","1835.447","1754.555"
"3","5","15","410","336","29.2","0.4","0.2","616.139","51.329","1875.843","1793.52"
"3","5","16","36","289","28.5","0.3","0.2","292.641","39.348","926.574","877.888"
"3","5","17","0","4","27.3","0.4","0.2","3.707","27.434","10.092","0"
"3","5","18","0","2","25.4","0.5","0.2","0","25.4","0","0"
"3","5","19","0","0","23.9","0.6","0.2","0","23.9","0","0"
"3","5","20","0","0","22.9","0.6","0.2","0","22.9","0","0"
"3","5","21","0","0","22.2","0.7","0.2","0","22.2","0","0"
"3","5","22","0","0","21.7","0.8","0.2","0","21.7","0","0"
"3","5","23","0","0","21.4","0.8","0.2","0","21.4","0","0"
"3","6","0","0","0","21","0.8","0.2","0","21","0","0"
"3","6","1","0","0","20.8","0.8","0.2","0","20.8","0","0"
"3","6","2","0","0","20.6","0.7","0.2","0","20.6","0","0"
"3","6","3","0","0","20.5","0.5","0.2","0","20.5","0","0"
"3","6","4","0","0","20.4","0.5","0.2","0","20.4","0","0"
"3","6","5","0","0","20.3","0.4","0.2","0","20.3","0","0"
"3","6","6","0","0","20.8","0.6","0.2","0","0","0","0"
"3","6","7","113","96","22.1","0.8","0.2","127.256","26.168","406.225","375.977"
"3","6","8","0","174","23.6","0.9","0.2","163.361","28.704","527.877","493.318"
"3","6","9","15","321","25.1","0.8","0.2","313.773","35.127","994.645","943.547"
"3","6","10","467","365","26.2","0.7","0.2","771.328","51.554","2326.29","2228.006"
"3","6","11","62","544","26.9","0.7","0.2","585.143","46.047","1774.369","1695.642"
"3","6","12","158","547","27.3","0.7","0.2","690.627","49.911","2067.625","1978.507"
"3","6","13","112","551","27.2","0.8","0.2","638.69","47.553","1930.674","1846.408"
"3","6","14","1","200","26.8","0.8","0.2","188.456","32.807","587.74","551.06"
"3","6","15","3","243","26","0.8","0.2","230.552","33.37","730.096","688.372"
"3","6","16","0","12","25.1","0.7","0.2","11.144","25.468","32.317","15.318"
"3","6","17","4","127","24","0.5","0.2","122.241","28.275","395.252","365.392"
"3","6","18","0","3","23","0.4","0.2","0","23","0","0"
"3","6","19","0","0","22.5","0.5","0.2","0","22.5","0","0"
"3","6","20","0","0","22.1","0.5","0.2","0","22.1","0","0"
"3","6","21","0","0","21.8","0.5","0.2","0","21.8","0","0"
"3","6","22","0","0","21.6","0.5","0.2","0","21.6","0","0"
"3","6","23","0","0","21.4","0.5","0.2","0","21.4","0","0"
"3","7","0","0","0","21.3","0.5","0.2","0","21.3","0","0"
"3","7","1","0","0","21.2","0.5","0.2","0","21.2","0","0"
"3","7","2","0","0","21.1","0.5","0.2","0","21.1","0","0"
"3","7","3","0","0","20.9","0.4","0.2","0","20.9","0","0"
"3","7","4","0","0","20.8","0.4","0.2","0","20.8","0","0"
"3","7","5","0","0","20.6","0.4","0.2","0","20.6","0","0"
"3","7","6","0","0","21","0.5","0.2","0","0","0","0"
"3","7","7","0","22","22.1","0.9","0.2","20.417","22.74","62.58","44.508"
