"PVWatts Hourly PV Performance Data"
"Requested Location","Reykjavik"
"Location","REYKJAVIK, ICELAND"
"Latitude (DD)","64.13"
"Longitude (DD)","-21.90"
"Elevation (m)","61"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","25","4","0","0","-1","2.6","0.15","0","-1","0","0"
"3","25","5","0","0","-1","3.1","0.15","0","-1","0","0"
"3","25","6","0","0","-1","1","0.15","0","-1","0","0"
"3","25","7","0","13","-0.5","2","0.15","12.367","-0.245","25.787","9.019"
"3","25","8","52","70","0","3.1","0.15","81.38","1.594","271.618","246.139"
"3","25","9","379","82","2","1.5","0.15","236.907","8.386","831.343","786.031"
"3","25","10","623","76","4","3.1","0.15","423.99","12.502","1550.578","1479.781"
"3","25","11","723","74","5","3.3","0.15","560.276","15.87","2026.63","1938.965"
"3","25","12","775","72","6","3.4","0.15","651.255","18.428","2329.714","2231.309"
"3","25","13","772","76","7","3.6","0.15","675.795","19.498","2405.057","2303.982"
"3","25","14","766","74","6","3.6","0.15","651.969","18.06","2334.541","2235.964"
"3","25","15","651","91","6","3.1","0.15","544.04","16.899","1956.876","1871.682"
"3","25","16","356","136","6","3.1","0.15","345.646","12.92","1250.125","1189.974"
"3","25","17","332","84","5","3.6","0.15","228.897","9.2","807.678","763.205"
"3","25","18","174","53","5","2.6","0.15","95.333","7.01","299.739","273.264"
"3","25","19","0","12","5","2.6","0.15","11.127","5.204","22.48","5.829"
"3","25","20","0","0","4","1","0.15","0","4","0","0"
"3","25","21","0","0","4","1","0.15","0","4","0","0"
"3","25","22","0","0","4","0","0.15","0","4","0","0"
"3","25","23","0","0","3","1","0.15","0","3","0","0"
"3","26","0","0","0","4","3.6","0.15","0","4","0","0"
"3","26","1","0","0","4","2.6","0.15","0","4","0","0"
"3","26","2","0","0","3","4.1","0.15","0","3","0","0"
"3","26","3","0","0","3","1.5","0.15","0","3","0","0"
"3","26","4","0","0","3","2.1","0.15","0","3","0","0"
"3","26","5","0","0","3","3.1","0.15","0","3","0","0"
"3","26","6","0","0","3","2.6","0.15","0","3","0","0"
"3","26","7","0","10","3","2.6","0.15","9.513","3.175","19.295","2.757"
"3","26","8","0","25","3","4.6","0.15","23.184","3.367","75.766","57.227"
"3","26","9","0","56","4.5","4.6","0.15","52.165","5.333","179.667","157.447"
"3","26","10","0","87","6","4.6","0.15","82.148","7.312","286.146","260.153"
"3","26","11","0","111","6","2.6","0.15","105.675","8.295","368.795","339.873"
"3","26","12","0","128","7","2.6","0.15","122.552","9.66","426.347","395.385"
"3","26","13","0","134","8","3.6","0.15","128.527","10.362","446.107","414.446"
"3","26","14","190","206","6.9","3.6","0.15","365.218","13.632","1303.953","1241.894"
"3","26","15","252","185","7","3.6","0.15","376.639","13.951","1349.987","1286.297"
"3","26","16","277","151","7","2.1","0.15","320.639","14.687","1147.406","1090.895"
"3","26","17","257","107","5","2.1","0.15","219.918","10.241","774.986","731.671"
"3","26","18","188","57","5","0","0.15","103.2","9.101","324.031","296.695"
"3","26","19","0","18","5","2.1","0.15","16.565","5.335","34.053","16.992"
"3","26","20","0","0","3.3","3.1","0.15","0","0","0","0"
"3","26","21","0","0","3","4.1","0.15","0","3","0","0"
"3","26","22","0","0","2","5.7","0.15","0","2","0","0"
"3","26","23","0","0","2.2","4.6","0.15","0","2.2","0","0"
"3","27","0","0","0","2","5.1","0.15","0","2","0","0"
"3","27","1","0","0","2","5.7","0.15","0","2","0","0"
"3","27","2","0","0","1","4.1","0.15","0","1","0","0"
"3","27","3","0","0","2","4.6","0.15","0","2","0","0"
"3","27","4","0","0","2","5.1","0.15","0","2","0","0"
"3","27","5","0","0","2.3","4.6","0.15","0","2.3","0","0"
"3","27","6","0","0","2","3.1","0.15","0","2","0","0"
"3","27","7","0","10","2","2.6","0.15","9.267","2.17","18.84","2.318"
"3","27","8","0","26","1.4","3.1","0.15","24.113","1.877","79.716","61.037"
"3","27","9","0","58","2","4.1","0.15","54.07","2.925","188.415","165.885"
"3","27","10","0","88","2","4.6","0.15","83.049","3.326","293.911","267.643"
"3","27","11","0","113","2.7","5.7","0.15","107.589","4.198","381.568","352.193"
"3","27","12","25","185","3","4.1","0.15","201.11","6.437","720.935","679.535"
"3","27","13","82","223","4","4.1","0.15","298.476","9.103","1072.467","1018.611"
"3","27","14","152","225","4.1","3.6","0.15","360.344","10.739","1296.915","1235.106"
"3","27","15","160","194","4","5.1","0.15","318.153","8.772","1154.499","1097.736"
"3","27","16","103","171","3","5.1","0.15","235.592","6.535","856.78","810.567"
"3","27","17","130","104","2.6","3.1","0.15","161.37","5.812","575.074","538.842"
"3","27","18","5","57","2","4.6","0.15","55.337","2.878","188.664","166.124"
"3","27","19","0","10","2","5.1","0.15","9.264","2.117","18.838","2.316"
"3","27","20","0","0","1.3","5.1","0.15","0","0","0","0"
"3","27","21","0","0","1","3.1","0.15","0","1","0","0"
"3","27","22","0","0","1","5.1","0.15","0","1","0","0"
"3","27","23","0","0","1","3.6","0.15","0","1","0","0"
"3","28","0","0","0","1","4.1","0.15","0","1","0","0"
"3","28","1","0","0","1","1.5","0.15","0","1","0","0"
"3","28","2","0","0","0.2","2.1","0.15","0","0.2","0","0"
"3","28","3","0","0","0","2.1","0.15","0","0","0","0"
"3","28","4","0","0","0","2.1","0.15","0","0","0","0"
"3","28","5","0","0","0.3","3.1","0.15","0","0.3","0","0"
"3","28","6","0","0","1","3.6","0.15","0","0","0","0"
"3","28","7","0","11","1","3.6","0.15","10.195","1.159","20.916","4.32"
"3","28","8","103","48","0.6","4.6","0.15","72.721","1.733","235.766","211.558"
"3","28","9","299","96","1","6.7","0.15","221.332","3.755","796.09","752.027"
"3","28","10","477","120","2","8.2","0.15","399.245","6.336","1485.474","1416.984"
"3","28","11","630","114","1.9","6.7","0.15","557.118","8.89","2058.981","1970.168"
"3","28","12","684","100","3","8.2","0.15","630.915","9.848","2320.706","2222.62"
"3","28","13","416","199","3","7.2","0.15","543.758","9.472","1988.113","1901.812"
"3","28","14","154","229","1.5","9.3","0.15","366.609","5.109","1346.247","1282.69"
"3","28","15","163","197","1","8.8","0.15","323.765","4.326","1193.823","1135.667"
"3","28","16","145","159","1","7.7","0.15","251.159","3.849","925.638","876.985"
"3","28","17","80","121","1.1","6.7","0.15","155.804","3.045","561.886","526.122"
"3","28","18","32","65","2","7.7","0.15","71.32","2.799","242.35","217.908"
"3","28","19","0","16","2","8.2","0.15","14.843","2.136","30.818","13.872"
"3","28","20","0","0","1.1","6.7","0.15","0","0","0","0"
"3","28","21","0","0","1","8.2","0.15","0","1","0","0"
"3","28","22","0","0","1","7.7","0.15","0","1","0","0"
"3","28","23","0","0","0.6","7.2","0.15","0","0.6","0","0"
"3","29","0","0","0","0","7.2","0.15","0","0","0","0"
"3","29","1","0","0","0","9.3","0.15","0","0","0","0"
"3","29","2","0","0","0","8.7","0.15","0","0","0","0"
"3","29","3","0","0","0","8.2","0.15","0","0","0","0"
"3","29","4","0","0","0","8.8","0.15","0","0","0","0"
"3","29","5","0","0","-0.2","7.2","0.15","0","-0.2","0","0"
"3","29","6","0","0","-0.1","7.2","0.15","0","0","0","0"
"3","29","7","0","10","0","7.2","0.15","9.264","0.093","19.02","2.491"
"3","29","8","0","30","-0.5","6.2","0.15","27.831","-0.135","93.88","74.699"
"3","29","9","0","62","0","9.3","0.15","57.878","0.569","204.279","181.186"
"3","29","10","0","92","-1","9.3","0.15","86.87","-0.145","311.917","285.01"
"3","29","11","0","117","-0.9","6.7","0.15","111.419","0.49","400.888","370.829"
"3","29","12","0","134","-0.5","6.2","0.15","128.305","1.187","461.102","428.909"
"3","29","13","0","139","0","5.7","0.15","133.255","1.853","477.71","444.928"
"3","29","14","0","134","-0.2","5.7","0.15","128.265","1.584","460.18","428.02"
"3","29","15","333","143","1","6.7","0.15","384.533","5.818","1423.599","1357.301"
"3","29","16","403","140","1","6","0.15","387.677","6.243","1438.845","1372.007"
"3","29","17","492","74","1","5.3","0.15","290.668","5.238","1051.417","998.307"
"3","29","18","299","57","1","4.6","0.15","134.061","3.074","431.275","400.139"
"3","29","19","20","24","0","4.6","0.15","23.199","0.308","47.829","30.28"
"3","29","20","0","0","-1.4","2.6","0.15","0","0","0","0"
"3","29","21","0","0","-1","5.1","0.15","0","-1","0","0"
"3","29","22","0","0","-1","6.7","0.15","0","-1","0","0"
"3","29","23","0","0","-3","3.6","0.15","0","-3","0","0"
"3","30","0","0","0","-3","2.1","0.15","0","-3","0","0"
"3","30","1","0","0","-3","3.1","0.15","0","-3","0","0"
"3","30","2","0","0","-3.5","2.8","0.15","0","-3.5","0","0"
"3","30","3","0","0","-4","2.6","0.15","0","-4","0","0"
"3","30","4","0","0","-4","2.6","0.15","0","-4","0","0"
"3","30","5","0","0","-4.7","3.1","0.15","0","-4.7","0","0"
"3","30","6","0","0","-4","3.6","0.15","0","0","0","0"
"3","30","7","0","18","-3","2.1","0.15","16.678","-2.663","35.561","18.446"
"3","30","8","121","51","-3.3","2.6","0.15","80.802","-1.584","267.521","242.188"
"3","30","9","387","93","-2.3","2.4","0.15","261.443","3.58","947.53","898.101"
"3","30","10","545","115","-1.2","2.3","0.15","435.906","8.866","1610.344","1537.429"
"3","30","11","734","79","-0.2","2.1","0.15","590.897","13.985","2148.259","2056.284"
"3","30","12","787","76","1","4.6","0.15","682.633","11.948","2494.029","2389.801"
"3","30","13","798","77","1","4.1","0.15","713.586","13.253","2591.946","2484.248"
"3","30","14","786","76","0.7","2.6","0.15","684.803","15.646","2468.73","2365.399"
"3","30","15","739","76","1","3.1","0.15","596.179","12.943","2175.344","2082.409"
"3","30","16","444","137","1","3.1","0.15","408.824","9.185","1503.551","1434.42"
"3","30","17","107","120","-0.3","3.1","0.15","169.947","3.086","614.817","577.177"
"3","30","18","45","69","0","2.1","0.15","78.398","1.854","268.051","242.698"
"3","30","19","0","19","0","1.5","0.15","17.632","0.414","39.033","21.795"
"3","30","20","0","0","-0.7","2.1","0.15","0","0","0","0"
"3","30","21","0","0","0","3.1","0.15","0","0","0","0"
"3","30","22","0","0","0","1.5","0.15","0","0","0","0"
"3","30","23","0","0","-0.8","2.1","0.15","0","-0.8","0","0"
"3","31","0","0","0","0","1.5","0.15","0","0","0","0"
"3","31","1","0","0","-1","1.5","0.15","0","-1","0","0"
"3","31","2","0","0","-1.3","2.6","0.15","0","-1.3","0","0"
"3","31","3","0","0","-1","2.6","0.15","0","-1","0","0"
"3","31","4","0","0","-1","3.1","0.15","0","-1","0","0"
"3","31","5","0","0","-2.1","2.6","0.15","0","-2.1","0","0"
"3","31","6","0","0","-2","1","0.15","0","0","0","0"
"3","31","7","11","23","-2.1","1.5","0.15","21.71","-1.607","45.718","28.243"
"3","31","8","77","61","-2.2","2.1","0.15","79.181","-0.337","267.895","242.548"
"3","31","9","115","126","-1.1","3.1","0.15","178.814","2.462","648.661","609.823"
"3","31","10","224","162","0","4.1","0.15","304.421","5.222","1123.497","1067.833"
"3","31","11","289","194","0.5","5.4","0.15","413.123","6.478","1522.259","1452.465"
"3","31","12","321","222","1","6.7","0.15","492.441","7.161","1809.01","1729.056"
"3","31","13","360","226","2","5.7","0.15","536.276","9.485","1954.72","1869.602"
"3","31","14","385","214","1.6","6.2","0.15","532.084","8.623","1948.415","1863.521"
"3","31","15","328","191","3","6.7","0.15","437.941","8.484","1604.701","1531.986"
"3","31","16","226","164","4","6.2","0.15","309.816","8.093","1131.816","1075.857"
"3","31","17","93","127","2.6","5.1","0.15","171.855","5.173","617.722","579.98"
"3","31","18","98","71","2.6","8.2","0.15","95.675","3.619","321.818","294.56"
"3","31","19","2","24","2","8.2","0.15","22.312","2.22","55.994","38.156"
"3","31","20","0","0","1.5","3.1","0.15","0","0","0","0"
"3","31","21","0","0","1","4.6","0.15","0","1","0","0"
"3","31","22","0","0","0.8","10.3","0.15","0","0.8","0","0"
"3","31","23","0","0","0.6","3.1","0.15","0","0.6","0","0"
"4","1","0","0","0","0.4","5.7","0.12","0","0.4","0","0"
"4","1","1","0","0","0.3","5.7","0.12","0","0.3","0","0"
"4","1","2","0","0","0","4.6","0.12","0","0","0","0"
"4","1","3","0","0","-0.3","6.2","0.12","0","-0.3","0","0"
"4","1","4","0","0","-0.6","5.7","0.12","0","-0.6","0","0"
"4","1","5","0","0","-0.9","4.6","0.12","0","-0.9","0","0"
"4","1","6","0","0","0","5.7","0.12","0","0","0","0"
"4","1","7","0","16","1","4.6","0.12","14.824","1.211","34.977","17.883"
"4","1","8","0","26","1.7","4.6","0.12","24.087","2.083","80.586","61.876"
"4","1","9","0","85","3","4.6","0.12","80.438","4.285","283.48","257.581"
"4","1","10","36","154","3","7.7","0.12","177.004","5.005","639.503","600.989"
"4","1","11","98","209","3.7","7.7","0.12","284.759","6.924","1033.387","980.916"
"4","1","12","38","228","4","6.7","0.12","268.213","7.346","964.074","914.059"
"4","1","13","17","194","4","6.7","0.12","203.628","6.539","727.123","685.503"
"4","1","14","0","128","4.6","5.7","0.12","121.685","6.292","427.676","396.667"
"4","1","15","12","165","5","5.7","0.12","168.818","7.35","599.889","562.779"
"4","1","16","9","166","6","6.2","0.12","168.427","8.219","598.77","561.699"
"4","1","17","35","121","5.3","4.1","0.12","136.182","7.63","482.213","449.272"
"4","1","18","0","63","5","4.1","0.12","59.442","6.014","203.278","180.22"
"4","1","19","0","14","4","4.1","0.12","12.963","4.208","34.345","17.273"
"4","1","20","0","0","3.7","3.1","0.12","0","0","0","0"
"4","1","21","0","0","3","4.1","0.12","0","3","0","0"
"4","1","22","0","0","3","3.6","0.12","0","3","0","0"
"4","1","23","0","0","2.6","4.6","0.12","0","2.6","0","0"
"4","2","0","0","0","3","3.6","0.12","0","3","0","0"
"4","2","1","0","0","3","4.6","0.12","0","3","0","0"
