"PVWatts Hourly PV Performance Data"
"Requested Location","Barcelona"
"Location","Lat, Lng: 41.37, 2.18"
"Latitude (DD)","41.37"
"Longitude (DD)","2.18"
"Elevation (m)","37"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","23","14","789","75","18.7","1.9","0.2","607.953","33.91","2057.249","1968.499"
"11","23","15","709","65","18.4","2","0.2","451.256","29.463","1549.739","1478.972"
"11","23","16","541","47","17.4","1.9","0.2","246.293","23.398","773.355","730.098"
"11","23","17","133","12","15.7","1.7","0.2","0","15.7","0","0"
"11","23","18","0","0","15.1","1.7","0.2","0","15.1","0","0"
"11","23","19","0","0","14.6","1.6","0.2","0","14.6","0","0"
"11","23","20","0","0","14.1","1.5","0.2","0","14.1","0","0"
"11","23","21","0","0","13.6","1.6","0.2","0","13.6","0","0"
"11","23","22","0","0","13.2","1.7","0.2","0","13.2","0","0"
"11","23","23","0","0","12.8","1.9","0.2","0","12.8","0","0"
"11","24","0","0","0","12.7","2","0.2","0","12.7","0","0"
"11","24","1","0","0","12.6","2.1","0.2","0","12.6","0","0"
"11","24","2","0","0","12.4","2.2","0.2","0","12.4","0","0"
"11","24","3","0","0","12.1","2.4","0.2","0","12.1","0","0"
"11","24","4","0","0","11.8","2.4","0.2","0","11.8","0","0"
"11","24","5","0","0","11.6","2.3","0.2","0","11.6","0","0"
"11","24","6","0","0","11.5","2.1","0.2","0","11.5","0","0"
"11","24","7","0","0","11.4","2","0.2","0","11.4","0","0"
"11","24","8","5","28","11.9","1.9","0.2","27.834","12.574","82.274","63.505"
"11","24","9","77","105","13.8","1.7","0.2","148.172","17.646","506.441","472.642"
"11","24","10","98","171","15.6","1.5","0.2","243.425","22.213","834.626","789.198"
"11","24","11","818","75","17.2","1.3","0.2","679.01","36.577","2268.63","2172.389"
"11","24","12","846","78","18.2","1.8","0.2","734.531","36.942","2445.767","2343.25"
"11","24","13","852","76","18.8","2.6","0.2","717.655","34.472","2416.013","2314.549"
"11","24","14","822","70","18.9","3.2","0.2","622.224","31.173","2129.404","2038.096"
"11","24","15","746","61","18.6","3.4","0.2","462.143","27.429","1600.541","1527.973"
"11","24","16","580","44","17.2","3.1","0.2","256.087","22.193","806.396","761.968"
"11","24","17","162","12","15","3","0.2","0","15","0","0"
"11","24","18","0","0","14.1","3.1","0.2","0","14.1","0","0"
"11","24","19","0","0","13.6","3","0.2","0","13.6","0","0"
"11","24","20","0","0","13.2","3","0.2","0","13.2","0","0"
"11","24","21","0","0","12.8","2.9","0.2","0","12.8","0","0"
"11","24","22","0","0","12.6","3","0.2","0","12.6","0","0"
"11","24","23","0","0","12.6","3","0.2","0","12.6","0","0"
"11","25","0","0","0","12.6","3","0.2","0","12.6","0","0"
"11","25","1","0","0","12.6","3","0.2","0","12.6","0","0"
"11","25","2","0","0","12.7","2.9","0.2","0","12.7","0","0"
"11","25","3","0","0","12.8","2.9","0.2","0","12.8","0","0"
"11","25","4","0","0","12.8","2.9","0.2","0","12.8","0","0"
"11","25","5","0","0","12.8","2.9","0.2","0","12.8","0","0"
"11","25","6","0","0","12.8","3","0.2","0","12.8","0","0"
"11","25","7","0","0","12.8","3","0.2","0","12.8","0","0"
"11","25","8","232","22","13.4","3.2","0.2","93.342","15.138","265.243","239.99"
"11","25","9","578","55","15.2","3.7","0.2","345.392","21.476","1199.419","1141.064"
"11","25","10","725","72","16.7","4.5","0.2","537.891","25.457","1880.851","1798.35"
"11","25","11","799","80","17.7","4.8","0.2","669.294","28.164","2310.276","2212.559"
"11","25","12","828","83","18.5","4.9","0.2","725.031","29.685","2483.234","2379.389"
"11","25","13","323","210","19","4.9","0.2","476.443","26.334","1634.901","1561.116"
"11","25","14","358","179","19.1","4.7","0.2","437.838","26.025","1509.679","1440.33"
"11","25","15","170","157","18.6","4.3","0.2","268.239","23.072","921.324","872.824"
"11","25","16","135","93","17.2","3.6","0.2","165.014","20.197","532.026","497.32"
"11","25","17","0","7","15.4","3.4","0.2","0","15.4","0","0"
"11","25","18","0","0","14.8","3.2","0.2","0","14.8","0","0"
"11","25","19","0","0","14.5","3","0.2","0","14.5","0","0"
"11","25","20","0","0","14.4","2.9","0.2","0","14.4","0","0"
"11","25","21","0","0","14.4","3","0.2","0","14.4","0","0"
"11","25","22","0","0","14.4","3.1","0.2","0","14.4","0","0"
"11","25","23","0","0","14.3","3.1","0.2","0","14.3","0","0"
"11","26","0","0","0","14.2","3.1","0.2","0","14.2","0","0"
"11","26","1","0","0","14.1","3","0.2","0","14.1","0","0"
"11","26","2","0","0","14","2.7","0.2","0","14","0","0"
"11","26","3","0","0","13.9","2.4","0.2","0","13.9","0","0"
"11","26","4","0","0","13.8","1.9","0.2","0","13.8","0","0"
"11","26","5","0","0","13.7","1.6","0.2","0","13.7","0","0"
"11","26","6","0","0","13.5","1.4","0.2","0","13.5","0","0"
"11","26","7","0","0","13.5","1.3","0.2","0","13.5","0","0"
"11","26","8","243","19","13.9","1.2","0.2","90.276","16.377","249.696","224.994"
"11","26","9","586","50","15.4","1.5","0.2","341.692","24.682","1170.55","1113.218"
"11","26","10","734","65","16.7","2.2","0.2","533.564","29.275","1839.369","1758.339"
"11","26","11","798","74","17.9","2.6","0.2","659.694","32.311","2242.009","2146.711"
"11","26","12","819","79","18.6","3","0.2","711.896","33.096","2407.216","2306.064"
"11","26","13","802","83","18.9","3.3","0.2","686.483","32.21","2331.39","2232.926"
"11","26","14","767","77","19","3.6","0.2","592.372","29.969","2035.583","1947.6"
"11","26","15","679","68","18.7","3.8","0.2","437.051","26.551","1515.11","1445.569"
"11","26","16","475","51","17.6","3.4","0.2","226.317","21.804","711.487","670.422"
"11","26","17","62","11","15.8","2.8","0.2","0","15.8","0","0"
"11","26","18","0","0","15.1","2.7","0.2","0","15.1","0","0"
"11","26","19","0","0","14.9","2.6","0.2","0","14.9","0","0"
"11","26","20","0","0","14.7","2.5","0.2","0","14.7","0","0"
"11","26","21","0","0","14.7","2.6","0.2","0","14.7","0","0"
"11","26","22","0","0","14.7","2.5","0.2","0","14.7","0","0"
"11","26","23","0","0","14.8","2.4","0.2","0","14.8","0","0"
"11","27","0","0","0","14.8","2.2","0.2","0","14.8","0","0"
"11","27","1","0","0","14.8","2.2","0.2","0","14.8","0","0"
"11","27","2","0","0","14.8","2.2","0.2","0","14.8","0","0"
"11","27","3","0","0","14.7","2.2","0.2","0","14.7","0","0"
"11","27","4","0","0","14.6","2","0.2","0","14.6","0","0"
"11","27","5","0","0","14.5","1.8","0.2","0","14.5","0","0"
"11","27","6","0","0","14.3","1.7","0.2","0","14.3","0","0"
"11","27","7","0","0","14","1.5","0.2","0","14","0","0"
"11","27","8","151","21","14.2","1.5","0.2","67.336","15.92","183.633","161.272"
"11","27","9","0","34","15.2","1.9","0.2","31.581","15.985","101.58","82.126"
"11","27","10","99","167","16","2.2","0.2","239.562","21.622","823.299","778.272"
"11","27","11","69","239","16.7","2.2","0.2","310.862","23.983","1058.973","1005.595"
"11","27","12","4","115","17.2","2.2","0.2","112.368","19.828","374.19","345.077"
"11","27","13","46","201","17.5","2.1","0.2","246.821","23.395","836.154","790.671"
"11","27","14","3","92","17.4","2","0.2","89.005","19.569","295.439","269.116"
"11","27","15","0","4","17","1.8","0.2","3.708","17.094","10.713","0"
"11","27","16","3","51","16.1","1.4","0.2","52.661","17.547","166.314","144.566"
"11","27","17","0","1","15","1.3","0.2","0","15","0","0"
