Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.90109890109890111720	0.09890109890109889668	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.64835164835164837971	0.25274725274725273749	0.09890109890109889668	0.00000000000000000000	0.00000000000000000000
9	0.43956043956043955312	0.31868131868131865936	0.18681318681318681563	0.05494505494505494414	0.00000000000000000000
10	0.20879120879120879883	0.51648351648351653598	0.16483516483516483242	0.09890109890109889668	0.01098901098901098987
11	0.16483516483516483242	0.39560439560439558671	0.34065934065934067032	0.08791208791208791895	0.01098901098901098987
12	0.14285714285714284921	0.28571428571428569843	0.32967032967032966484	0.18681318681318681563	0.05494505494505494414
13	0.09890109890109889668	0.28571428571428569843	0.35164835164835167580	0.24175824175824175977	0.02197802197802197974
14	0.15384615384615385469	0.26373626373626374297	0.31868131868131865936	0.24175824175824175977	0.02197802197802197974
15	0.23076923076923078204	0.45054945054945055860	0.19780219780219779335	0.12087912087912087988	0.00000000000000000000
16	0.50549450549450547499	0.36263736263736262577	0.13186813186813187149	0.00000000000000000000	0.00000000000000000000
17	0.74725274725274726251	0.25274725274725273749	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
