Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.59340659340659340781	0.40659340659340659219	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.29670329670329670391	0.34065934065934067032	0.36263736263736262577	0.00000000000000000000	0.00000000000000000000
9	0.06593406593406593574	0.24175824175824175977	0.50549450549450547499	0.18681318681318681563	0.00000000000000000000
10	0.00000000000000000000	0.08791208791208791895	0.17582417582417583790	0.70329670329670335160	0.03296703296703296787
11	0.00000000000000000000	0.01098901098901098987	0.15384615384615385469	0.65934065934065932968	0.17582417582417583790
12	0.00000000000000000000	0.03296703296703296787	0.06593406593406593574	0.46153846153846156408	0.43956043956043955312
13	0.00000000000000000000	0.03296703296703296787	0.07692307692307692735	0.60439560439560435778	0.28571428571428569843
14	0.00000000000000000000	0.06593406593406593574	0.16483516483516483242	0.69230769230769229061	0.07692307692307692735
15	0.02197802197802197974	0.09890109890109889668	0.54945054945054949691	0.32967032967032966484	0.00000000000000000000
16	0.09890109890109889668	0.45054945054945055860	0.45054945054945055860	0.00000000000000000000	0.00000000000000000000
17	0.48351648351648351953	0.51648351648351653598	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
