4
0.5604395604 0.2197802198 0.1208791209 0.0989010989
0.2747252747 0.3406593407 0.2307692308 0.1538461538
0.1000000000 0.3000000000 0.3888888889 0.2111111111
0.0543478261 0.1413043478 0.2608695652 0.5434782609
