Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	0.98901098901098905003	0.01098901098901098987	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.67032967032967027965	0.32967032967032966484	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.16483516483516483242	0.69230769230769229061	0.14285714285714284921	0.00000000000000000000	0.00000000000000000000
9	0.03296703296703296787	0.63736263736263731872	0.31868131868131865936	0.01098901098901098987	0.00000000000000000000
10	0.03296703296703296787	0.56043956043956044688	0.34065934065934067032	0.06593406593406593574	0.00000000000000000000
11	0.00000000000000000000	0.32967032967032966484	0.53846153846153843592	0.12087912087912087988	0.01098901098901098987
12	0.00000000000000000000	0.34065934065934067032	0.53846153846153843592	0.10989010989010988828	0.01098901098901098987
13	0.02197802197802197974	0.39560439560439558671	0.51648351648351653598	0.06593406593406593574	0.00000000000000000000
14	0.04395604395604395948	0.63736263736263731872	0.25274725274725273749	0.06593406593406593574	0.00000000000000000000
15	0.24175824175824175977	0.68131868131868134064	0.07692307692307692735	0.00000000000000000000	0.00000000000000000000
16	0.84615384615384614531	0.15384615384615385469	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
17	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
