Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
8	0.92307692307692312816	0.07692307692307692735	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
9	0.79120879120879117341	0.20879120879120879883	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
10	0.62637362637362636875	0.36263736263736262577	0.01098901098901098987	0.00000000000000000000	0.00000000000000000000
11	0.51648351648351653598	0.45054945054945055860	0.03296703296703296787	0.00000000000000000000	0.00000000000000000000
12	0.42857142857142854764	0.49450549450549452501	0.07692307692307692735	0.00000000000000000000	0.00000000000000000000
13	0.27472527472527474846	0.65934065934065932968	0.06593406593406593574	0.00000000000000000000	0.00000000000000000000
14	0.27472527472527474846	0.58241758241758245784	0.13186813186813187149	0.01098901098901098987	0.00000000000000000000
15	0.40659340659340659219	0.51648351648351653598	0.06593406593406593574	0.01098901098901098987	0.00000000000000000000
16	0.42857142857142854764	0.51648351648351653598	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000
17	0.59340659340659340781	0.38461538461538463674	0.02197802197802197974	0.00000000000000000000	0.00000000000000000000
18	0.65934065934065932968	0.28571428571428569843	0.05494505494505494414	0.00000000000000000000	0.00000000000000000000
19	0.84615384615384614531	0.15384615384615385469	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
