Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	0.58241758241758245784	0.41758241758241759767	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.21978021978021977656	0.52747252747252748595	0.25274725274725273749	0.00000000000000000000	0.00000000000000000000
8	0.01098901098901098987	0.15384615384615385469	0.78021978021978022344	0.05494505494505494414	0.00000000000000000000
9	0.00000000000000000000	0.02197802197802197974	0.32967032967032966484	0.63736263736263731872	0.01098901098901098987
10	0.00000000000000000000	0.01098901098901098987	0.10989010989010988828	0.85714285714285709528	0.02197802197802197974
11	0.00000000000000000000	0.01098901098901098987	0.06593406593406593574	0.79120879120879117341	0.13186813186813187149
12	0.00000000000000000000	0.01098901098901098987	0.16483516483516483242	0.71428571428571430157	0.10989010989010988828
13	0.00000000000000000000	0.06593406593406593574	0.20879120879120879883	0.70329670329670335160	0.02197802197802197974
14	0.03296703296703296787	0.10989010989010988828	0.57142857142857139685	0.28571428571428569843	0.00000000000000000000
15	0.07692307692307692735	0.54945054945054949691	0.37362637362637363125	0.00000000000000000000	0.00000000000000000000
16	0.51648351648351653598	0.48351648351648351953	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
17	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
