4
0.3736263736 0.2527472527 0.1758241758 0.1978021978
0.2967032967 0.2857142857 0.1758241758 0.2417582418
0.1758241758 0.2637362637 0.3186813187 0.2417582418
0.1538461538 0.1978021978 0.3186813187 0.3296703297
