Matrice des probabilites (heure x paquets) :
6 20 5 800
Heure	0	1	2	3	4
6	0.58695652173913048788	0.41304347826086956763	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
7	0.07608695652173913526	0.51086956521739135262	0.41304347826086956763	0.00000000000000000000	0.00000000000000000000
8	0.01086956521739130405	0.01086956521739130405	0.71739130434782605317	0.26086956521739129711	0.00000000000000000000
9	0.00000000000000000000	0.00000000000000000000	0.07608695652173913526	0.85869565217391308209	0.06521739130434782428
10	0.00000000000000000000	0.00000000000000000000	0.01086956521739130405	0.65217391304347827052	0.33695652173913043237
11	0.00000000000000000000	0.00000000000000000000	0.02173913043478260809	0.42391304347826086474	0.55434782608695654105
12	0.00000000000000000000	0.00000000000000000000	0.02173913043478260809	0.45652173913043475606	0.52173913043478259421
13	0.00000000000000000000	0.00000000000000000000	0.03260869565217391214	0.82608695652173913526	0.14130434782608694566
14	0.00000000000000000000	0.00000000000000000000	0.42391304347826086474	0.57608695652173913526	0.00000000000000000000
15	0.00000000000000000000	0.34782608695652172948	0.65217391304347827052	0.00000000000000000000	0.00000000000000000000
16	0.39130434782608697342	0.60869565217391308209	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
17	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
18	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
19	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
20	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
